time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,true_label
1910961.0,0.020508,-1.858398,0.964355,0.020518,0.058089,-0.164141,chewing,1.000000,61.856,non_chewing
1910971.0,-0.023926,-1.852539,0.976562,0.049296,0.031176,-0.163608,chewing,1.000000,61.856,non_chewing
1910981.0,-0.009766,-1.824707,0.975098,0.038904,0.019985,-0.172668,chewing,1.000000,61.856,non_chewing
1910991.0,-0.023437,-1.817383,0.973633,0.093795,0.002132,-0.094594,chewing,1.000000,61.856,non_chewing
1911001.0,-0.02002,-1.800293,0.988281,0.10392,0.013323,0.04823,chewing,1.000000,61.856,non_chewing
1911011.0,-0.018066,-1.789551,0.977051,0.120175,-0.01279,0.07834,chewing,1.000000,61.856,non_chewing
1911021.0,-0.02002,-1.79834,0.989746,0.104986,-0.0429,0.166806,chewing,1.000000,61.856,non_chewing
1911031.0,-0.016602,-1.773926,0.977539,0.0866,-0.033574,0.154015,chewing,1.000000,61.856,non_chewing
1911041.0,-0.030273,-1.725586,0.984375,0.078606,-0.052493,0.146021,chewing,1.000000,61.856,non_chewing
1911051.0,-0.022949,-1.780762,0.987793,0.001599,-0.020251,0.095127,chewing,1.000000,61.856,non_chewing
1911061.0,-0.047852,-1.799805,0.994141,-0.027979,-0.009859,0.03011,chewing,1.000000,61.856,non_chewing
1911071.0,-0.001953,-1.816406,0.986328,-0.017853,-0.001066,0.085534,chewing,1.000000,61.856,non_chewing
1911081.0,-0.025391,-1.769043,0.952148,0.268861,0.007994,0.118043,chewing,1.000000,61.856,non_chewing
1911091.0,0.032227,-1.807129,0.960937,-0.023715,-0.054891,0.008793,chewing,1.000000,61.856,non_chewing
1911101.0,0.002441,-1.825195,0.970703,-0.061286,-0.014922,-0.028245,chewing,1.000000,61.856,non_chewing
1911111.0,-0.016602,-1.795898,0.959473,-0.051161,0.001599,-0.012524,chewing,1.000000,61.856,non_chewing
1911121.0,-0.021973,-1.808594,0.963867,-0.087933,-0.000799,0.000799,chewing,1.000000,61.856,non_chewing
1911131.0,-0.007324,-1.822266,0.975098,-0.090864,0.007461,0.031975,chewing,1.000000,61.856,non_chewing
1911141.0,-0.007324,-1.825195,0.957031,-0.103654,0.01279,0.063951,chewing,1.000000,61.856,non_chewing
1911151.0,-0.030273,-1.82666,0.968262,-0.063685,0.038904,0.063951,chewing,1.000000,61.856,non_chewing
1911161.0,-0.026367,-1.834961,0.969238,-0.053292,0.00906,0.03917,chewing,1.000000,61.856,non_chewing
1911171.0,-0.025391,-1.820313,0.991699,-0.043966,-0.006129,0.005862,chewing,1.000000,61.856,non_chewing
1911181.0,-0.02832,-1.808594,0.976562,-0.043167,0.006395,-0.039436,chewing,1.000000,61.856,non_chewing
1911191.0,-0.035156,-1.817383,0.984375,-0.035173,0.023182,-0.035972,chewing,1.000000,61.856,non_chewing
1911201.0,-0.029297,-1.832031,0.978516,-0.024515,0.020251,-0.03917,chewing,1.000000,61.856,non_chewing
1911211.0,-0.021484,-1.833008,0.974121,-0.019452,0.020518,-0.053026,chewing,1.000000,61.856,non_chewing
1911221.0,-0.026367,-1.845215,0.981445,-0.006662,0.005862,-0.023715,chewing,1.000000,61.856,non_chewing
1911231.0,-0.008301,-1.832031,0.973145,-0.016254,-0.019452,-0.028511,chewing,1.000000,61.856,non_chewing
1911241.0,-0.01416,-1.824707,0.966797,-0.017587,-0.023982,-0.045299,chewing,1.000000,61.856,non_chewing
1911251.0,-0.018555,-1.838867,0.969238,-0.024248,-0.018919,-0.017054,chewing,1.000000,61.856,non_chewing
1911261.0,-0.010254,-1.818359,0.956055,-0.037305,-0.027979,-0.027446,chewing,1.000000,61.856,non_chewing
1911271.0,0.003906,-1.828125,0.981934,-0.039703,-0.028511,-0.057289,chewing,1.000000,61.856,non_chewing
1911281.0,-0.005371,-1.833984,0.978516,-0.025847,0.009859,-0.042368,chewing,1.000000,61.856,non_chewing
1911291.0,0.007813,-1.819336,0.974121,-0.036505,0.012257,-0.056224,chewing,1.000000,61.856,non_chewing
1911301.0,0.020996,-1.80957,0.98291,-0.027446,0.017054,-0.054358,chewing,1.000000,61.856,non_chewing
1911311.0,-0.000977,-1.80957,0.988281,-0.033841,0.002398,-0.058888,chewing,1.000000,61.856,non_chewing
1911321.0,-0.000488,-1.812988,1.002441,-0.014655,-0.005329,-0.014922,chewing,1.000000,61.856,non_chewing
1911331.0,0.009766,-1.807129,1.002441,-0.001599,-0.040236,0.034907,chewing,1.000000,61.856,non_chewing
1911341.0,0.019043,-1.799316,1.005859,0.02638,-0.043433,0.089531,chewing,1.000000,61.856,non_chewing
1911351.0,0.021973,-1.805176,1.000977,0.039703,-0.062619,0.075942,chewing,1.000000,61.856,non_chewing
