time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,chewing_side,side_prob,true_label
3901154.0,-0.280762,-1.710449,1.144043,0.035706,0.140692,-0.007461,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901164.0,-0.283691,-1.70166,1.15918,0.021317,0.125237,-0.016254,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901174.0,-0.292969,-1.696777,1.159668,-0.001865,0.088732,-0.019718,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901184.0,-0.285645,-1.709473,1.147461,-0.019718,0.081538,-0.007994,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901194.0,-0.275879,-1.706543,1.154297,-0.022916,0.074077,-0.016787,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901204.0,-0.26709,-1.695313,1.147461,-0.007194,0.070346,-0.027446,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901214.0,-0.269531,-1.694824,1.175293,0.002931,0.062086,-0.011458,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901224.0,-0.288086,-1.690918,1.166992,0.024515,0.065017,0.011724,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901234.0,-0.280762,-1.689941,1.17041,0.027979,0.06555,-0.005063,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901244.0,-0.318359,-1.681152,1.174805,0.001599,-0.002132,-0.041302,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901254.0,-0.272949,-1.70752,1.178223,0.02638,0.049828,-0.022383,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901264.0,-0.28418,-1.706055,1.175293,0.033041,0.045032,-0.026113,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901274.0,-0.280273,-1.694336,1.168945,0.031443,0.050894,-0.045832,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901284.0,-0.282227,-1.693359,1.17334,-0.009593,0.059688,-0.031975,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901294.0,-0.282715,-1.691406,1.188477,-0.017587,0.077008,-0.027179,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901304.0,-0.226074,-1.69873,1.207031,-0.092995,0.112714,0.011724,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901314.0,-0.259277,-1.63916,1.147949,-0.172135,0.177997,-0.011991,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901324.0,-0.294434,-1.671875,1.127441,-0.262466,0.144956,-0.016787,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901334.0,-0.294922,-1.71875,1.128906,-0.287779,0.117243,0.053292,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
