time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,chewing_side,side_prob,true_label
2777084.0,0.98877,1.368164,1.148438,0.140692,-0.174799,0.095394,chewing,1.000000,71.856,-,0.000000,left_chewing
2777094.0,1.009277,1.406738,1.157715,0.02638,-0.026913,0.062619,chewing,1.000000,71.856,-,0.000000,left_chewing
2777104.0,1.01123,1.402344,1.144531,0.050361,-0.059688,0.037038,chewing,1.000000,71.856,-,0.000000,left_chewing
2777114.0,1.029785,1.39209,1.149902,0.087133,-0.069813,0.031443,chewing,1.000000,71.856,-,0.000000,left_chewing
2777124.0,1.022461,1.393555,1.151367,0.072744,-0.061286,0.001599,chewing,1.000000,71.856,-,0.000000,left_chewing
2777134.0,1.016602,1.411133,1.145508,0.053559,-0.056757,-0.046631,chewing,1.000000,71.856,-,0.000000,left_chewing
2777144.0,1.024902,1.385742,1.157715,0.044233,-0.062352,-0.110582,chewing,1.000000,71.856,-,0.000000,left_chewing
2777154.0,1.03418,1.375977,1.14502,0.017054,-0.067149,-0.083669,chewing,1.000000,71.856,-,0.000000,left_chewing
2777164.0,1.04834,1.378906,1.148438,0.03011,-0.059155,-0.016787,chewing,1.000000,71.856,-,0.000000,left_chewing
2777174.0,1.03418,1.383301,1.126465,0.0429,-0.139626,0.128968,chewing,1.000000,71.856,-,0.000000,left_chewing
2777184.0,1.025391,1.405273,1.138184,0.059155,-0.182527,0.200913,chewing,1.000000,71.856,-,0.000000,left_chewing
2777194.0,1.036621,1.424316,1.141602,0.077541,-0.229424,0.225427,chewing,1.000000,71.856,-,0.000000,left_chewing
2777204.0,1.066895,1.424316,1.150879,0.089265,-0.2606,0.287779,chewing,1.000000,71.856,-,0.000000,left_chewing
2777214.0,1.037109,1.418945,1.133789,0.155081,-0.235553,0.295773,chewing,1.000000,71.856,-,0.000000,left_chewing
2777224.0,1.035156,1.400879,1.132324,0.180395,-0.198515,0.257936,chewing,1.000000,71.856,-,0.000000,left_chewing
2777234.0,1.041016,1.387695,1.137695,0.16121,-0.177198,0.163075,chewing,1.000000,71.856,-,0.000000,left_chewing
2777244.0,1.068359,1.380371,1.142578,0.114845,-0.149752,0.132165,chewing,1.000000,71.856,-,0.000000,left_chewing
2777254.0,1.042969,1.361816,1.145996,0.127902,-0.135363,0.094061,chewing,1.000000,71.856,-,0.000000,left_chewing
2777264.0,1.03418,1.375977,1.137695,0.090331,-0.110582,0.058622,chewing,1.000000,71.856,-,0.000000,left_chewing
2777274.0,1.044922,1.370605,1.127441,0.088199,-0.053026,0.002132,chewing,1.000000,71.856,-,0.000000,left_chewing
2777284.0,1.055176,1.358887,1.147949,0.101522,0.058355,-0.038104,chewing,1.000000,71.856,-,0.000000,left_chewing
2777294.0,1.00293,1.389648,1.121094,0.10472,0.217167,-0.054891,chewing,1.000000,71.856,-,0.000000,left_chewing
2777304.0,1.001465,1.427734,1.134766,0.038637,0.20411,-0.088998,chewing,1.000000,71.856,-,0.000000,left_chewing
2777314.0,1.053223,1.411621,1.116699,-0.021583,0.176931,-0.059421,chewing,1.000000,71.856,-,0.000000,left_chewing
2777324.0,1.072266,1.426758,1.110352,-0.040236,0.147887,0.012257,chewing,1.000000,71.856,-,0.000000,left_chewing
2777334.0,1.068359,1.418457,1.119141,-0.024781,0.248609,0.013057,chewing,1.000000,71.856,-,0.000000,left_chewing
2777344.0,1.057617,1.408203,1.098145,0.01279,0.232622,0.065816,chewing,1.000000,71.856,-,0.000000,left_chewing
2777354.0,1.063477,1.395508,1.112305,0.019452,0.220631,0.092462,chewing,1.000000,71.856,-,0.000000,left_chewing
2777364.0,1.058105,1.390137,1.116699,0.038371,0.163874,0.079406,chewing,1.000000,71.856,-,0.000000,left_chewing
2777374.0,1.04248,1.371582,1.115234,0.02185,0.0429,0.039703,chewing,1.000000,71.856,-,0.000000,left_chewing
2777384.0,1.059082,1.382324,1.119141,0.03464,-0.039436,0.002665,chewing,1.000000,71.856,-,0.000000,left_chewing
2777394.0,1.070801,1.379395,1.128418,0.042634,-0.10392,-0.041568,chewing,1.000000,71.856,-,0.000000,left_chewing
2777404.0,1.071777,1.390625,1.110352,0.036772,-0.171602,-0.001332,chewing,1.000000,71.856,-,0.000000,left_chewing
2777414.0,1.083008,1.38916,1.116699,0.074343,-0.200646,0.043966,chewing,1.000000,71.856,-,0.000000,left_chewing
2777424.0,1.072266,1.399902,1.10498,0.06928,-0.203844,0.06928,chewing,1.000000,71.856,-,0.000000,left_chewing
2777434.0,1.070801,1.408203,1.130859,0.061286,-0.208374,0.092729,chewing,1.000000,71.856,-,0.000000,left_chewing
2777444.0,1.057617,1.40918,1.111328,0.050628,-0.187057,0.069014,chewing,1.000000,71.856,-,0.000000,left_chewing
2777454.0,1.068848,1.404785,1.114258,0.032508,-0.183859,0.107118,chewing,1.000000,71.856,-,0.000000,left_chewing
2777464.0,1.057617,1.395996,1.126465,0.03544,-0.154282,0.12204,chewing,1.000000,71.856,-,0.000000,left_chewing
2777474.0,1.059082,1.402344,1.122559,0.042101,-0.144956,0.132965,chewing,1.000000,71.856,-,0.000000,left_chewing
2777484.0,1.043945,1.388672,1.111328,0.052493,-0.107651,0.098858,chewing,1.000000,71.856,-,0.000000,left_chewing
2777494.0,1.058105,1.398926,1.115234,0.059688,-0.066349,0.060487,chewing,1.000000,71.856,-,0.000000,left_chewing
2777504.0,1.07666,1.393066,1.115234,0.069547,-0.059155,0.056757,chewing,1.000000,71.856,-,0.000000,left_chewing
2777514.0,1.075195,1.393066,1.107422,0.071678,-0.049562,0.063152,chewing,1.000000,71.856,-,0.000000,left_chewing
2777524.0,1.077148,1.378418,1.11377,0.06475,-0.019718,0.079939,chewing,1.000000,71.856,-,0.000000,left_chewing
2777534.0,1.06543,1.381836,1.107422,0.031176,-0.03544,0.077541,chewing,1.000000,71.856,-,0.000000,left_chewing
2777544.0,1.053711,1.379395,1.105957,0.000533,-0.001599,0.030643,chewing,1.000000,71.856,-,0.000000,left_chewing
2777554.0,1.05957,1.386719,1.105469,-0.039703,0.079672,-0.004796,chewing,1.000000,71.856,-,0.000000,left_chewing
2777564.0,1.038086,1.383789,1.124512,-0.074077,0.172668,-0.10019,chewing,1.000000,71.856,-,0.000000,left_chewing
2777574.0,0.995117,1.382813,1.124512,-0.105253,0.339207,-0.257403,chewing,1.000000,71.856,-,0.000000,left_chewing
2777584.0,0.978027,1.374023,1.147461,-0.138827,0.436199,-0.431403,chewing,1.000000,71.856,-,0.000000,left_chewing
2777594.0,1.000977,1.382813,1.126953,-0.178796,0.405556,-0.48656,chewing,1.000000,71.856,-,0.000000,left_chewing
2777604.0,1.050781,1.430664,1.132813,-0.206775,0.478567,-0.456184,chewing,1.000000,71.856,-,0.000000,left_chewing
2777614.0,1.0625,1.431152,1.129395,-0.212371,0.537721,-0.386104,chewing,1.000000,71.856,-,0.000000,left_chewing
2777624.0,1.063965,1.428223,1.130859,-0.251008,0.582753,-0.299237,chewing,1.000000,71.856,-,0.000000,left_chewing
2777634.0,1.074219,1.42041,1.101074,-0.326683,0.518802,-0.192919,chewing,1.000000,71.856,-,0.000000,left_chewing
2777644.0,1.080078,1.41748,1.082031,-0.345602,0.410086,-0.06928,chewing,1.000000,71.856,-,0.000000,left_chewing
2777654.0,1.069824,1.399902,1.119141,-0.303501,0.348799,0.005862,chewing,1.000000,71.856,-,0.000000,left_chewing
2777664.0,1.05127,1.400391,1.125,-0.193985,0.314959,0.045832,chewing,1.000000,71.856,-,0.000000,left_chewing
2777674.0,1.05957,1.397949,1.136719,-0.098325,0.257136,0.034374,chewing,1.000000,71.856,-,0.000000,left_chewing
2777684.0,1.066406,1.388184,1.13916,-0.025847,0.192386,0.015188,chewing,1.000000,71.856,-,0.000000,left_chewing
2777694.0,1.039551,1.384766,1.151855,0.027179,0.130034,-0.047963,chewing,1.000000,71.856,-,0.000000,left_chewing
2777704.0,1.030273,1.370117,1.154297,0.040502,0.090331,-0.128968,chewing,1.000000,71.856,-,0.000000,left_chewing
2777714.0,1.026367,1.357422,1.162109,0.011458,0.033574,-0.157746,chewing,1.000000,71.856,-,0.000000,left_chewing
2777724.0,1.022949,1.375488,1.147949,-0.017054,-0.000533,-0.113513,chewing,1.000000,71.856,-,0.000000,left_chewing
2777734.0,1.013184,1.390137,1.144531,-0.062352,0.005329,-0.092995,chewing,1.000000,71.856,-,0.000000,left_chewing
2777744.0,1.004395,1.414063,1.149414,-0.096992,0.01359,-0.054358,chewing,1.000000,71.856,-,0.000000,left_chewing
2777754.0,1.006348,1.428711,1.133789,-0.10472,0.009593,-0.053292,chewing,1.000000,71.856,-,0.000000,left_chewing
2777764.0,1.008301,1.416016,1.140137,-0.109783,0.033574,-0.054891,chewing,1.000000,71.856,-,0.000000,left_chewing
2777774.0,1.0,1.391602,1.14502,-0.085268,0.04743,-0.02558,chewing,1.000000,71.856,-,0.000000,left_chewing
2777784.0,0.999512,1.401855,1.159668,-0.091663,0.043433,-0.048763,chewing,1.000000,71.856,-,0.000000,left_chewing
2777794.0,1.010254,1.394531,1.155273,-0.075675,0.053825,-0.06475,chewing,1.000000,71.856,-,0.000000,left_chewing
2777804.0,1.021484,1.405762,1.155762,-0.06928,0.066882,-0.058622,chewing,1.000000,71.856,-,0.000000,left_chewing
2777814.0,1.027832,1.401855,1.14502,-0.070879,0.064217,-0.055424,chewing,1.000000,71.856,-,0.000000,left_chewing
2777824.0,1.033691,1.401367,1.158691,-0.079139,0.068214,-0.053825,chewing,1.000000,71.856,-,0.000000,left_chewing
2777834.0,1.029297,1.397461,1.150879,-0.09566,0.072211,-0.077274,chewing,1.000000,71.856,-,0.000000,left_chewing
2777844.0,1.032715,1.389648,1.172363,-0.103387,0.077807,-0.087666,chewing,1.000000,71.856,-,0.000000,left_chewing
2777854.0,1.038574,1.383301,1.145508,-0.084735,0.090331,-0.03917,chewing,1.000000,71.856,-,0.000000,left_chewing
2777864.0,1.027832,1.385742,1.151855,-0.055424,0.082337,-0.020784,chewing,1.000000,71.856,-,0.000000,left_chewing
2777874.0,1.020508,1.395996,1.14502,-0.048763,0.100989,-0.009859,chewing,1.000000,71.856,-,0.000000,left_chewing
2777884.0,1.028809,1.395996,1.152344,-0.016254,0.085268,-0.031709,chewing,1.000000,71.856,-,0.000000,left_chewing
2777894.0,1.026855,1.402832,1.157227,0.011191,0.062352,-0.042101,chewing,1.000000,71.856,-,0.000000,left_chewing
2777904.0,1.037109,1.393066,1.162598,0.02558,0.046631,-0.062885,chewing,1.000000,71.856,-,0.000000,left_chewing
2777914.0,1.026367,1.38623,1.157715,0.008527,0.05196,-0.038904,chewing,1.000000,76.433,-,0.000000,left_chewing
2777924.0,1.025391,1.383789,1.162109,-0.047697,0.046364,-0.033041,chewing,1.000000,76.433,-,0.000000,left_chewing
2777934.0,1.015625,1.388672,1.15625,-0.081005,0.034907,-0.036772,chewing,1.000000,76.433,-,0.000000,left_chewing
2777944.0,1.011719,1.395508,1.157715,-0.080472,0.005596,-0.021583,chewing,1.000000,76.433,-,0.000000,left_chewing
2777954.0,1.012695,1.404297,1.150391,-0.074077,-0.005596,0.015721,chewing,1.000000,76.433,-,0.000000,left_chewing
2777964.0,0.989258,1.40918,1.147949,-0.017853,-0.01732,-0.004796,chewing,1.000000,76.433,-,0.000000,left_chewing
2777974.0,0.999023,1.410645,1.143555,0.053292,-0.051694,-0.011991,chewing,1.000000,76.433,-,0.000000,left_chewing
2777984.0,0.983887,1.399414,1.153809,0.154282,-0.070879,0.031443,chewing,1.000000,76.433,-,0.000000,left_chewing
2777994.0,0.993652,1.381348,1.120117,0.145222,-0.205975,0.079939,chewing,1.000000,76.433,-,0.000000,left_chewing
2778004.0,1.053711,1.396484,1.11377,0.117776,-0.269394,0.169204,chewing,1.000000,76.433,-,0.000000,left_chewing
2778014.0,1.065918,1.398926,1.145508,0.078873,-0.284315,0.246478,chewing,1.000000,76.433,-,0.000000,left_chewing
2778024.0,1.041992,1.401367,1.139648,0.093262,-0.289645,0.312294,chewing,1.000000,76.433,-,0.000000,left_chewing
2778034.0,1.025391,1.411133,1.137207,0.096193,-0.316557,0.310962,chewing,1.000000,76.433,-,0.000000,left_chewing
2778044.0,1.043457,1.414063,1.128418,0.082337,-0.355994,0.247277,chewing,1.000000,76.433,-,0.000000,left_chewing
2778054.0,1.063965,1.40625,1.138184,0.119109,-0.3051,0.147354,chewing,1.000000,76.433,-,0.000000,left_chewing
2778064.0,1.036133,1.378906,1.146973,0.148153,-0.262199,0.0866,chewing,1.000000,76.433,-,0.000000,left_chewing
2778074.0,1.03125,1.375488,1.135254,0.157479,-0.263798,0.052227,chewing,1.000000,76.433,-,0.000000,left_chewing
2778084.0,1.049805,1.379883,1.131836,0.162009,-0.207308,0.018119,chewing,1.000000,76.433,-,0.000000,left_chewing
2778094.0,1.041504,1.394531,1.148926,0.137228,-0.137495,-0.000533,chewing,1.000000,76.433,-,0.000000,left_chewing
2778104.0,1.038086,1.38916,1.126465,0.102055,-0.064484,-0.034374,chewing,1.000000,76.433,-,0.000000,left_chewing
2778114.0,1.04834,1.40332,1.130859,0.059954,0.054358,-0.0429,chewing,1.000000,76.433,-,0.000000,left_chewing
2778124.0,1.023438,1.391113,1.144043,-0.006662,0.290977,-0.106052,chewing,1.000000,76.433,-,0.000000,left_chewing
2778134.0,1.009766,1.384766,1.130859,-0.051161,0.376778,-0.137761,chewing,1.000000,76.433,-,0.000000,left_chewing
2778144.0,1.047852,1.402344,1.12207,-0.073011,0.276322,-0.052227,chewing,1.000000,76.433,-,0.000000,left_chewing
2778154.0,1.085449,1.428223,1.095215,-0.131366,0.177997,0.075409,chewing,1.000000,76.433,-,0.000000,left_chewing
2778164.0,1.075195,1.455078,1.103027,-0.118309,0.139893,0.127902,chewing,1.000000,76.433,-,0.000000,left_chewing
2778174.0,1.058105,1.43457,1.11377,-0.050894,0.132432,0.150551,chewing,1.000000,76.433,-,0.000000,left_chewing
2778184.0,1.055664,1.394531,1.105469,0.031176,0.089798,0.163341,chewing,1.000000,76.433,-,0.000000,left_chewing
2778194.0,1.065918,1.369629,1.104492,0.105786,0.065017,0.168671,chewing,1.000000,76.433,-,0.000000,left_chewing
2778204.0,1.099121,1.380371,1.11084,0.118309,-0.014655,0.137228,chewing,1.000000,76.433,-,0.000000,left_chewing
2778214.0,1.100098,1.380859,1.106934,0.10472,-0.108184,0.107384,chewing,1.000000,76.433,-,0.000000,left_chewing
2778224.0,1.106445,1.383789,1.106934,0.075675,-0.179596,0.078873,chewing,1.000000,76.433,-,0.000000,left_chewing
2778234.0,1.083984,1.373535,1.118164,0.067149,-0.235819,0.076475,chewing,1.000000,76.433,-,0.000000,left_chewing
2778244.0,1.082031,1.364746,1.119629,0.054092,-0.272325,0.059688,chewing,1.000000,76.433,-,0.000000,left_chewing
2778254.0,1.065918,1.377441,1.110352,0.04823,-0.340273,0.105253,chewing,1.000000,76.433,-,0.000000,left_chewing
2778264.0,1.080078,1.387207,1.12207,0.062885,-0.345602,0.162276,chewing,1.000000,76.433,-,0.000000,left_chewing
2778274.0,1.083984,1.400879,1.111328,0.076475,-0.349599,0.233688,chewing,1.000000,76.433,-,0.000000,left_chewing
2778284.0,1.064453,1.412109,1.10498,0.068481,-0.207308,0.202245,chewing,1.000000,76.433,-,0.000000,left_chewing
2778294.0,1.052246,1.412598,1.105469,0.038637,-0.107118,0.110582,chewing,1.000000,76.433,-,0.000000,left_chewing
2778304.0,1.084473,1.399902,1.11084,0.007461,-0.058355,0.054625,chewing,1.000000,76.433,-,0.000000,left_chewing
2778314.0,1.111328,1.39502,1.104492,-0.028511,0.038637,0.029044,chewing,1.000000,76.433,-,0.000000,left_chewing
2778324.0,1.090332,1.375977,1.114746,-0.029844,0.132165,0.02558,chewing,1.000000,76.433,-,0.000000,left_chewing
