time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,true_label
1971562.0,-0.275391,-1.912109,0.648926,0.107384,0.128435,-0.153749,non_chewing,0.450000,0.000,non_chewing
1971572.0,-0.26709,-1.922363,0.645996,0.092462,0.141225,-0.123106,non_chewing,0.450000,0.000,non_chewing
1971582.0,-0.247559,-1.940918,0.636719,0.092196,0.153482,-0.154548,non_chewing,0.450000,0.000,non_chewing
1971592.0,-0.26709,-1.907227,0.65625,0.065017,0.137495,-0.199847,non_chewing,0.450000,0.000,non_chewing
1971602.0,-0.267578,-1.930176,0.65625,0.053825,0.116178,-0.13856,non_chewing,0.450000,0.000,non_chewing
1971612.0,-0.263672,-1.917969,0.644043,0.067415,0.089265,-0.140426,non_chewing,0.450000,0.000,non_chewing
1971622.0,-0.27002,-1.914063,0.651367,0.07008,0.053825,-0.092196,non_chewing,0.450000,0.000,non_chewing
1971632.0,-0.270508,-1.925781,0.661621,0.075942,0.029044,-0.077274,chewing,0.725000,42.857,non_chewing
1971642.0,-0.254883,-1.922852,0.656738,0.110315,0.015455,-0.095926,chewing,0.725000,42.857,non_chewing
1971652.0,-0.271484,-1.913086,0.66748,0.134297,0.017853,-0.102855,chewing,0.725000,42.857,non_chewing
1971662.0,-0.280273,-1.905762,0.683594,0.152949,0.043433,-0.094861,chewing,0.725000,42.857,non_chewing
1971672.0,-0.272461,-1.890625,0.689941,0.135896,0.036772,-0.096193,chewing,0.725000,42.857,non_chewing
1971682.0,-0.277832,-1.867676,0.694824,0.134031,0.03917,-0.086867,chewing,0.725000,42.857,non_chewing
1971692.0,-0.305176,-1.864258,0.692871,0.112181,0.016521,-0.083403,chewing,0.725000,42.857,non_chewing
1971702.0,-0.294922,-1.895996,0.693359,0.114579,0.033308,-0.115645,chewing,0.725000,42.857,non_chewing
1971712.0,-0.246582,-1.904785,0.6875,0.106319,0.071678,-0.172401,chewing,0.725000,42.857,non_chewing
1971722.0,-0.233887,-1.922363,0.669922,0.128435,0.079672,-0.220364,chewing,0.725000,42.857,non_chewing
1971732.0,-0.205566,-1.924316,0.674316,0.090864,0.093795,-0.252606,chewing,0.725000,42.857,non_chewing
1971742.0,-0.216797,-1.932617,0.680664,0.097259,0.070879,-0.253939,chewing,0.725000,42.857,non_chewing
1971752.0,-0.223633,-1.930664,0.688477,0.085534,0.016254,-0.237685,chewing,0.725000,42.857,non_chewing
1971762.0,-0.234863,-1.898438,0.695312,0.072744,-0.043167,-0.177198,chewing,0.725000,42.857,non_chewing
1971772.0,-0.240723,-1.88916,0.700684,0.050361,-0.063951,-0.155081,chewing,0.725000,42.857,non_chewing
1971782.0,-0.227051,-1.88916,0.709961,0.043966,-0.046098,-0.138827,chewing,0.725000,42.857,non_chewing
1971792.0,-0.226074,-1.890137,0.69043,0.061819,-0.023449,-0.141492,chewing,0.725000,42.857,non_chewing
1971802.0,-0.230957,-1.91748,0.69873,0.078074,-0.000533,-0.129234,chewing,0.725000,42.857,non_chewing
1971812.0,-0.230957,-1.909668,0.699219,0.096992,-0.001066,-0.129501,chewing,0.725000,42.857,non_chewing
1971822.0,-0.238281,-1.901855,0.700684,0.104986,0.02185,-0.160677,chewing,0.725000,42.857,non_chewing
1971832.0,-0.234375,-1.912598,0.700684,0.083669,0.018652,-0.110582,chewing,0.725000,42.857,non_chewing
1971842.0,-0.223145,-1.910645,0.700684,0.081804,0.017587,-0.123106,chewing,0.725000,42.857,non_chewing
1971852.0,-0.233398,-1.896973,0.696777,0.075409,0.022116,-0.118043,chewing,0.725000,42.857,non_chewing
1971862.0,-0.225098,-1.907715,0.708496,0.054358,0.02638,-0.132165,chewing,0.725000,42.857,non_chewing
1971872.0,-0.233887,-1.915527,0.704102,0.072744,0.067415,-0.136695,chewing,0.725000,42.857,non_chewing
1971882.0,-0.231445,-1.925293,0.706055,0.068214,0.078873,-0.123639,chewing,0.725000,42.857,non_chewing
1971892.0,-0.240234,-1.914551,0.705566,0.096459,0.098325,-0.095926,chewing,0.725000,42.857,non_chewing
1971902.0,-0.249023,-1.898438,0.693359,0.093795,0.100456,-0.069014,chewing,0.725000,42.857,non_chewing
1971912.0,-0.238281,-1.901855,0.699707,0.085268,0.116444,-0.086067,chewing,0.725000,42.857,non_chewing
1971922.0,-0.23291,-1.902344,0.706055,0.086067,0.123106,-0.102588,chewing,0.725000,42.857,non_chewing
1971932.0,-0.224121,-1.906738,0.703125,0.080738,0.123905,-0.144423,chewing,0.725000,42.857,non_chewing
1971942.0,-0.222168,-1.911621,0.701172,0.066616,0.100723,-0.158012,chewing,0.725000,42.857,non_chewing
1971952.0,-0.232422,-1.907227,0.709961,0.053825,0.062619,-0.110582,chewing,0.725000,42.857,non_chewing
1971962.0,-0.238281,-1.898438,0.708008,0.044766,0.015455,-0.062619,chewing,0.725000,42.857,non_chewing
1971972.0,-0.235352,-1.898926,0.715332,0.038104,-0.001599,-0.024781,chewing,0.725000,42.857,non_chewing
1971982.0,-0.253906,-1.894043,0.714844,0.058089,-0.018652,-0.038371,chewing,0.725000,42.857,non_chewing
1971992.0,-0.249023,-1.902832,0.723633,0.065017,-0.025847,-0.079672,chewing,0.725000,42.857,non_chewing
1972002.0,-0.269043,-1.884766,0.726074,0.077807,-0.03544,-0.089265,chewing,0.725000,42.857,non_chewing
1972012.0,-0.26709,-1.889648,0.705566,0.063951,-0.022116,-0.104187,chewing,0.725000,42.857,non_chewing
1972022.0,-0.248535,-1.913086,0.728027,0.061286,0.001599,-0.141492,chewing,0.725000,42.857,non_chewing
