raw_cpm,peaks,left_score,right_score,dominance,left_gyro_std,right_gyro_std,left_acc_std,right_acc_std,total_gyro_std,total_acc_std,gyro_std_ratio_l_over_r,acc_std_ratio_l_over_r,target_cpm,source_file,start_s,end_s
108.43373493975903,4.0,0.6066537395382965,0.3593666302916463,1.6881192865513495,0.14778103194343825,0.09148238578258447,0.019131746453681108,0.011480015321688849,0.23926341772602272,0.030611761775369957,1.6154042188476831,1.6665262125161169,72.28915662650601,rate_calibration_04.csv,1.5,3.49
78.94736842105263,3.0,0.604389019916021,0.444331718338133,1.3602202925699884,0.14649860001308526,0.09549654436661595,0.016799029945304866,0.011452337069799498,0.2419951443797012,0.02825136701510436,1.5340722639205655,1.466864784272279,72.28915662650601,rate_calibration_04.csv,2.0,3.99
114.64968152866243,4.0,0.649995441514512,0.4465537420283905,1.4555816698837278,0.13200988593001273,0.09733215878194598,0.01698718999170601,0.010770204238670587,0.2293420447119587,0.027757394230376597,1.3562823180132635,1.5772393554723165,71.42857142857144,rate_calibration_04.csv,2.5,4.49
130.43478260869566,4.0,0.5832925408289424,0.4127997906087794,1.4130155927858579,0.10248803214820279,0.09319021880766118,0.01634993013698199,0.013752993539114732,0.19567825095586397,0.030102923676096724,1.0997724166710212,1.1888270063154862,71.42857142857144,rate_calibration_04.csv,3.0,4.99
102.27272727272727,4.0,0.5859592530730127,0.35485809004197794,1.651249526264701,0.10188848802942643,0.09641893976796487,0.015880577560854692,0.013774954189307244,0.1983074277973913,0.02965553175016194,1.0567269073340175,1.1528588293369375,69.76744186046513,rate_calibration_04.csv,3.5,5.49
111.1111111111111,4.0,0.455607998191205,0.3354671099762666,1.358130155362885,0.08554292103564703,0.09125512236187121,0.015612200985408435,0.0142713183881934,0.17679804339751826,0.029883519373601834,0.9374040472646291,1.093956462937884,68.9655172413793,rate_calibration_04.csv,4.0,5.99
112.5,4.0,0.4910218997327671,0.3343755484175532,1.4684743009964383,0.0874624744495482,0.09692044881668209,0.011173130457478869,0.014749691232237018,0.1843829232662303,0.025922821689715887,0.9024150787309813,0.7575162273945644,66.29834254143644,rate_calibration_04.csv,4.5,6.49
126.31578947368422,3.0,0.35087680714942787,0.3036207984325462,1.1556415402398077,0.08222809513026169,0.093376906834002,0.010150386937811015,0.011591232556095364,0.1756050019642637,0.021741619493906378,0.8806041870335266,0.8756952195280849,67.0391061452514,rate_calibration_04.csv,5.0,6.99
85.71428571428572,3.0,0.38856268910397074,0.346913878950145,1.1200551856843153,0.09856014455840321,0.09270978906622719,0.010674538229559482,0.01302190305767142,0.1912699336246304,0.0236964412872309,1.0631039672412244,0.8197371906613092,67.0391061452514,rate_calibration_04.csv,5.5,7.49
105.26315789473685,3.0,0.3126005875134943,0.3386389123887419,1.0832958283359706,0.09700484597521487,0.10186566936316796,0.009816996114467376,0.011762957476470878,0.19887051533838285,0.021579953590938256,0.9522820257468348,0.8345686987395853,65.2173913043478,rate_calibration_04.csv,6.0,7.99
74.53416149068323,3.0,0.41221622242482026,0.32528710854058634,1.267238115504315,0.11109767845892234,0.0921915362131742,0.010999377375750519,0.012894735602607812,0.20328921467209654,0.02389411297835833,1.2050745981933908,0.8530130213391907,65.2173913043478,rate_calibration_04.csv,6.5,8.49
75.94936708860759,3.0,0.42525145203924775,0.296592973386103,1.4337880199395616,0.11653242401708773,0.08596897779307339,0.01244811909430812,0.011897835617596757,0.20250140181016113,0.02434595471190488,1.3555171529150933,1.0462507210889265,60.30150753768841,rate_calibration_04.csv,7.0,8.99
131.86813186813185,3.0,0.5342123887904405,0.2776918156737163,1.9237599332712492,0.14510140263353918,0.08049038135470037,0.013666019915335016,0.011750325508663693,0.22559178398823954,0.02541634542399871,1.8027172960470232,1.16303330535472,60.0,rate_calibration_04.csv,7.5,9.49
104.04624277456648,4.0,0.6232904791896529,0.308323961838648,2.021544078094822,0.144592902841428,0.07138816410413305,0.014450639503568757,0.011498387433159622,0.21598106694556107,0.02594902693672838,2.0254464399800516,1.256753574148605,63.15789473684215,rate_calibration_04.csv,8.0,9.99
101.12359550561797,4.0,0.6835487802530212,0.2686260181596453,2.544611221712656,0.15458469641629852,0.07270537434029244,0.01417926849248089,0.010010377097884363,0.22729007075659097,0.024189645590365252,2.1261797744521007,1.4164569779771432,66.66666666666677,rate_calibration_04.csv,8.5,10.49
94.73684210526316,4.0,0.6842017645691012,0.3090664818316226,2.2137688969515943,0.1531368430412395,0.0753605646394415,0.012250550356397423,0.010781163689127167,0.228497407680681,0.02303171404552459,2.032055409535668,1.1362920283598084,65.93406593406598,rate_calibration_04.csv,9.0,10.99
111.1111111111111,3.0,0.512417233654913,0.3567751097870434,1.4362471472877445,0.13351245769296288,0.08153982414038591,0.011516904937843271,0.010735389990768052,0.2150522818333488,0.022252294928611326,1.637389571298271,1.0727980024710129,65.21739130434783,rate_calibration_04.csv,9.5,11.49
89.55223880597016,3.0,0.5847617633002606,0.33591965464854,1.740778651109518,0.14800758570493155,0.07898714770266214,0.013494287833492288,0.01128874199067473,0.22699473340759369,0.024783029824167017,1.8738185896025612,1.195375697720746,65.57377049180327,rate_calibration_04.csv,10.0,11.99
103.44827586206897,3.0,0.4944521847442483,0.35781985033929503,1.3818467149751321,0.12578723571962774,0.08137687997356183,0.01537202290133212,0.012227173730041056,0.20716411569318957,0.027599196631373175,1.5457367714330434,1.2572016428918855,65.93406593406593,rate_calibration_04.csv,10.5,12.49
109.09090909090911,4.0,0.598617888052431,0.34569067219563077,1.7316576239976342,0.13639709755139917,0.07804473932059584,0.01649108204736762,0.012909438727294524,0.21444183687199503,0.029400520774662146,1.7476783027117404,1.277443767752691,66.29834254143644,rate_calibration_04.csv,11.0,12.99
120.80536912751678,4.0,0.4788422103502596,0.3082615033634658,1.553363638098089,0.11750761792595915,0.07332532295973236,0.016264107845128842,0.011644005540828567,0.19083294088569153,0.02790811338595741,1.6025516585926274,1.3967794663185567,66.66666666666664,rate_calibration_04.csv,11.5,13.49
70.17543859649123,3.0,0.43819596986356923,0.3181804984162521,1.3771930462259496,0.1230157269997098,0.07326847092296603,0.01628617079840184,0.011362140648840245,0.19628419792267582,0.027648311447242085,1.67897221615349,1.4333716948015602,66.29834254143644,rate_calibration_04.csv,12.0,13.99
101.69491525423729,4.0,0.48116138296611155,0.26734294908118206,1.799790810342265,0.12495582495593965,0.06173955231164124,0.013996671927974458,0.010121301736434397,0.1866953772675809,0.024117973664408855,2.0239185461728515,1.3828924670420213,63.82978723404253,rate_calibration_04.csv,12.5,14.49
97.82608695652173,4.0,0.47336609243864664,0.24048544232005925,1.96837732825694,0.11952386851598683,0.055730476731427156,0.014505936719689857,0.0089988997136048,0.17525434524741398,0.02350483643329466,2.1446769438558513,1.6119678162163933,63.82978723404253,rate_calibration_04.csv,13.0,14.99
112.5,4.0,0.46688728718114064,0.21783456406544138,2.1433113206078693,0.12129518808956088,0.056471410432294304,0.014384418001376329,0.00922196283310795,0.1777665985218552,0.023606380834484277,2.147904349493559,1.5598000405872976,65.93406593406593,rate_calibration_04.csv,13.5,15.49
111.80124223602485,4.0,0.37656711158108996,0.20092475812017901,1.8741697892494367,0.10914988741480867,0.06049299730515143,0.012699595170110793,0.009285441044030236,0.1696428847199601,0.02198503621414103,1.8043392173843193,1.3676889562801728,65.93406593406593,rate_calibration_04.csv,14.0,15.99
116.88311688311688,4.0,0.37085674031308474,0.2387521472628758,1.5533126908582582,0.10472758535395948,0.060866774526344404,0.012668300964229504,0.00864870577973745,0.16559435988030388,0.021317006743966953,1.7206035011536747,1.4647626230862576,66.29834254143644,rate_calibration_04.csv,14.5,16.49
81.08108108108108,3.0,0.34244023877938357,0.23847170464474954,1.4359784918278484,0.09911932352907436,0.06912223323036219,0.01087396478681395,0.010457656668153186,0.16824155675943656,0.021331621454967135,1.4339716600119314,1.039808929655202,62.49999999999994,rate_calibration_04.csv,15.0,16.99
81.08108108108108,3.0,0.3868577043296982,0.262636911736119,1.4729753779559682,0.11329128596730322,0.06945750099940486,0.012067608273994184,0.010195483936269411,0.18274878696670807,0.022263092210263596,1.6310878499396912,1.1836229010243329,66.29834254143651,rate_calibration_04.csv,15.5,17.49
111.80124223602483,4.0,0.40923669089455394,0.2897536209699659,1.4123609207181331,0.09779146789080428,0.07662977588496571,0.011786483500009543,0.01038939466212698,0.17442124377577,0.022175878162136523,1.2761549510154626,1.1344725928042223,70.58823529411782,rate_calibration_04.csv,16.0,17.99
102.27272727272727,4.0,0.4668161710754479,0.2504058897206225,1.8642379841635277,0.1162577953677033,0.07646339942571552,0.013508699715293651,0.01065524154393682,0.19272119479341882,0.02416394125923047,1.5204371796292968,1.267798543992702,66.29834254143651,rate_calibration_04.csv,16.5,18.49
103.44827586206897,4.0,0.3654381188970379,0.29525185875136223,1.237716573377379,0.10592409243392403,0.07656634831656511,0.013585578858990434,0.008805723559326234,0.18249044075048915,0.022391302418316668,1.383428813869753,1.5428123273983323,62.49999999999994,rate_calibration_04.csv,17.0,18.99
95.74468085106382,4.0,0.43805364272851083,0.22196791617323752,1.973499820517424,0.1141894324488281,0.074678866299409,0.012603978714886312,0.009966991183607169,0.18886829874823707,0.02257096989849348,1.5290729239382117,1.264572074230007,60.91370558375627,rate_calibration_04.csv,17.5,19.49
101.69491525423729,4.0,0.39032866352671536,0.27000503499226897,1.4456347583958633,0.11564150978491598,0.07425793530236252,0.012300994230694463,0.009512806464492256,0.18989944508727852,0.02181380069518672,1.5572949788335528,1.2930983381833183,59.40594059405932,rate_calibration_04.csv,18.0,19.99
105.26315789473685,4.0,0.42188403707653577,0.28315851835797784,1.4899217566295384,0.10667155991401872,0.07550998760566371,0.010337416955009403,0.010480701462084492,0.18218154751968244,0.020818118417093898,1.412681465014804,0.9863287292750927,62.82722513089005,rate_calibration_04.csv,18.5,20.49
105.88235294117648,4.0,0.4192534448130122,0.3009755119531454,1.3929819143501607,0.10786954783992192,0.07210440200553496,0.01070090163192527,0.01084868907584786,0.1799739498454569,0.02154959070777313,1.4960188953739817,0.986377391508841,66.66666666666677,rate_calibration_04.csv,19.0,20.99
