time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6041413.0,-1.203613,1.520996,-0.008789,0.025314,-0.019452,0.003464,-1.069336,-1.621582,0.547363,-0.051427,0.127902,-0.035173,chewing,left_chewing,66.933,l_gy,non_chewing
6041423.0,-1.205566,1.524414,-0.016602,0.013323,-0.02638,0.023182,-1.088379,-1.611328,0.556152,-0.057822,0.108717,-0.019985,chewing,left_chewing,66.933,l_gy,non_chewing
6041433.0,-1.197754,1.524414,-0.033203,-0.000266,-0.052493,0.013057,-1.102539,-1.615723,0.536133,-0.063685,0.063152,0.00373,chewing,left_chewing,66.933,l_gy,non_chewing
6041443.0,-1.199707,1.533691,-0.009277,-0.012524,-0.119642,0.008527,-1.119141,-1.605469,0.553711,-0.045832,0.041568,0.000799,chewing,left_chewing,66.933,l_gy,non_chewing
6041453.0,-1.209473,1.521973,-0.035156,0.003198,-0.182527,-0.006662,-1.118164,-1.61084,0.545898,-0.054625,0.041035,-0.014123,chewing,left_chewing,66.933,l_gy,non_chewing
6041463.0,-1.206055,1.523438,-0.022949,0.017587,-0.234487,-0.02558,-1.119629,-1.611328,0.546875,-0.049029,0.027179,-0.016521,chewing,left_chewing,66.933,l_gy,non_chewing
6041473.0,-1.237793,1.524902,-0.01416,0.056224,-0.28245,-0.033041,-1.117188,-1.61084,0.533203,-0.046364,0.027446,-0.040769,chewing,left_chewing,66.933,l_gy,non_chewing
6041483.0,-1.233398,1.525391,-0.00293,0.071945,-0.308564,-0.030377,-1.120117,-1.605957,0.530762,-0.032508,0.014655,-0.036772,chewing,left_chewing,66.933,l_gy,non_chewing
6041493.0,-1.248047,1.522461,-0.000977,0.081271,-0.330946,-0.051427,-1.103027,-1.609863,0.532715,0.00453,-0.028778,-0.024781,chewing,left_chewing,66.933,l_gy,non_chewing
6041503.0,-1.246094,1.525391,-0.000488,0.065017,-0.367452,-0.081271,-1.109375,-1.612793,0.54248,-0.003464,-0.081804,0.014123,chewing,left_chewing,66.933,l_gy,non_chewing
6041513.0,-1.245605,1.543457,-0.019043,0.050628,-0.351997,-0.082603,-1.09375,-1.614258,0.543945,-0.002132,-0.112714,0.039703,chewing,left_chewing,66.933,l_gy,non_chewing
6041523.0,-1.254395,1.526367,-0.012695,0.011724,-0.305366,-0.056757,-1.09668,-1.604004,0.56543,0.01732,-0.085534,0.018919,chewing,left_chewing,66.933,l_gy,non_chewing
6041533.0,-1.259766,1.525879,-0.012695,0.054092,-0.322953,-0.023715,-1.095215,-1.611816,0.555176,0.034107,0.019185,-0.038104,chewing,left_chewing,66.933,l_gy,non_chewing
6041543.0,-1.262695,1.532715,-0.026855,0.052227,-0.325351,-0.0429,-1.11377,-1.61084,0.561035,-0.001332,0.063152,-0.060221,chewing,left_chewing,66.933,l_gy,non_chewing
6041553.0,-1.254883,1.524902,-0.01123,0.069813,-0.325617,-0.053825,-1.098145,-1.614746,0.541504,0.000266,0.063152,-0.060753,chewing,left_chewing,66.933,l_gy,non_chewing
6041563.0,-1.250977,1.536133,-0.017578,0.0874,-0.309896,-0.071145,-1.082031,-1.614746,0.53418,-0.015455,0.060487,-0.072211,chewing,left_chewing,66.933,l_gy,non_chewing
6041573.0,-1.253418,1.52832,0.008301,0.126037,-0.281917,-0.046631,-1.061035,-1.618164,0.569824,-0.022649,0.099391,-0.102055,chewing,left_chewing,66.933,l_gy,non_chewing
6041583.0,-1.252441,1.519531,0.002441,0.112447,-0.240616,-0.065816,-1.052734,-1.622559,0.552246,-0.037305,0.103387,-0.115911,chewing,left_chewing,66.933,l_gy,non_chewing
6041593.0,-1.269043,1.516113,0.021484,0.077274,-0.205975,-0.029577,-1.064941,-1.618652,0.532227,-0.015188,0.092729,-0.125504,chewing,left_chewing,66.933,l_gy,non_chewing
6041603.0,-1.262695,1.505859,0.01123,0.079406,-0.182527,0.012257,-1.079102,-1.600098,0.519043,-0.00906,0.065017,-0.121507,chewing,left_chewing,66.933,l_gy,non_chewing
6041613.0,-1.273438,1.506348,0.001465,0.081271,-0.211838,0.018652,-1.099121,-1.60498,0.521973,0.003198,0.032242,-0.124172,chewing,left_chewing,66.933,l_gy,non_chewing
6041623.0,-1.266602,1.506836,0.006836,0.092995,-0.20864,0.015988,-1.097168,-1.61377,0.552734,0.010925,0.019185,-0.112447,chewing,left_chewing,66.933,l_gy,non_chewing
6041633.0,-1.253906,1.519043,0.020508,0.060487,-0.184392,0.009859,-1.084961,-1.621094,0.575195,0.033574,0.028511,-0.139893,chewing,left_chewing,66.933,l_gy,non_chewing
6041643.0,-1.250977,1.527832,0.008789,0.016254,-0.132432,0.025847,-1.072266,-1.621582,0.549316,0.021583,0.058089,-0.155881,chewing,left_chewing,66.933,l_gy,non_chewing
6041653.0,-1.25293,1.527832,-0.000488,-0.002398,-0.063685,0.052493,-1.074219,-1.61377,0.541504,0.006928,0.041035,-0.118842,chewing,left_chewing,66.933,l_gy,non_chewing
6041663.0,-1.23877,1.533691,0.025391,-0.027979,-0.027979,0.042368,-1.049805,-1.640137,0.5625,0.025847,0.01732,-0.112714,chewing,left_chewing,66.933,l_gy,non_chewing
