time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6146405.0,-0.093262,1.875,-0.320801,0.168404,0.005063,0.088998,-0.143066,-1.956543,0.598633,0.032775,0.325084,-0.128701,chewing,left_chewing,80.604,l_gy,chewing
6146415.0,-0.112793,1.896484,-0.320313,0.163075,0.106052,0.049562,-0.213867,-1.932617,0.55127,-0.038371,0.267262,-0.103654,chewing,left_chewing,80.604,l_gy,chewing
6146425.0,-0.097656,1.890137,-0.325195,0.136695,0.016254,0.067415,-0.22998,-1.925293,0.57666,-0.020784,0.132698,-0.056224,chewing,left_chewing,80.604,l_gy,chewing
6146435.0,-0.103027,1.885254,-0.319336,0.120441,-0.029311,0.001066,-0.197754,-1.936035,0.563477,-0.007194,0.042634,0.009593,chewing,left_chewing,80.604,l_gy,chewing
6146445.0,-0.111816,1.89502,-0.319824,0.116977,-0.061819,-0.003198,-0.193359,-1.941895,0.5625,-0.018386,0.02638,0.033574,chewing,left_chewing,80.604,l_gy,chewing
6146455.0,-0.103027,1.888672,-0.317383,0.144689,-0.080738,0.013057,-0.193359,-1.939941,0.556152,-0.049828,0.017054,0.058888,chewing,left_chewing,80.604,l_gy,chewing
6146465.0,-0.116699,1.889648,-0.306152,0.164141,-0.051694,0.002132,-0.189453,-1.941406,0.568359,-0.058355,0.019985,0.076208,chewing,left_chewing,80.604,l_gy,chewing
6146475.0,-0.115234,1.885742,-0.321777,0.215835,0.034374,0.007994,-0.186523,-1.927246,0.56543,-0.094328,0.043167,0.060221,chewing,left_chewing,80.604,l_gy,chewing
6146485.0,-0.122559,1.882324,-0.296875,0.137495,0.160943,0.035173,-0.202148,-1.916016,0.559082,-0.146554,0.040236,0.086334,chewing,left_chewing,80.604,l_gy,chewing
6146495.0,-0.137207,1.886719,-0.310059,0.140959,0.202778,0.04823,-0.207031,-1.927246,0.54248,-0.121507,0.014123,0.099657,chewing,left_chewing,80.604,l_gy,chewing
6146505.0,-0.125,1.871582,-0.304688,0.103387,0.207841,0.054092,-0.208008,-1.936035,0.557129,-0.111381,0.041035,0.081538,chewing,left_chewing,80.604,l_gy,chewing
6146515.0,-0.117188,1.871582,-0.306152,0.0429,0.224894,0.056224,-0.227051,-1.935059,0.543457,-0.098325,-0.024248,0.105253,chewing,left_chewing,80.604,l_gy,chewing
6146525.0,-0.108398,1.878906,-0.32666,-0.015721,0.237951,0.057289,-0.212402,-1.95166,0.556152,-0.100456,-0.089798,0.145222,chewing,left_chewing,80.604,l_gy,chewing
6146535.0,-0.087402,1.873535,-0.325684,-0.03464,0.203577,0.048763,-0.202148,-1.959473,0.5625,-0.10925,-0.10925,0.170802,chewing,left_chewing,80.604,l_gy,chewing
6146545.0,-0.088867,1.874512,-0.305664,-0.055691,0.169204,0.029044,-0.212891,-1.960938,0.56543,-0.110049,-0.079406,0.175066,chewing,left_chewing,80.604,l_gy,chewing
6146555.0,-0.086426,1.882324,-0.326172,-0.049296,0.147354,0.024515,-0.206055,-1.953125,0.55957,-0.095926,-0.051427,0.175865,chewing,left_chewing,80.604,l_gy,chewing
6146565.0,-0.099121,1.871582,-0.311035,-0.019185,0.126303,0.030643,-0.217285,-1.947266,0.561523,-0.095926,0.001865,0.136429,chewing,left_chewing,80.604,l_gy,chewing
6146575.0,-0.108887,1.876465,-0.32373,-0.001599,0.08287,0.005063,-0.219727,-1.959473,0.558105,-0.071945,0.045299,0.096459,chewing,left_chewing,80.604,l_gy,chewing
6146585.0,-0.117676,1.880371,-0.327148,0.028511,0.090331,0.020518,-0.233398,-1.953125,0.562988,-0.064217,0.053292,0.101522,chewing,left_chewing,80.604,l_gy,chewing
6146595.0,-0.122559,1.871094,-0.314453,0.035972,0.11751,0.019452,-0.225098,-1.94043,0.564941,-0.079939,0.051427,0.112181,chewing,left_chewing,68.748,l_gy,chewing
6146605.0,-0.119629,1.882813,-0.335938,0.071678,0.096193,0.018652,-0.227051,-1.9375,0.577637,-0.045565,0.05649,0.103654,chewing,left_chewing,68.748,l_gy,chewing
6146615.0,-0.109375,1.881836,-0.344727,0.092196,0.113247,0.044499,-0.22168,-1.935059,0.564941,-0.02185,0.058888,0.097792,chewing,left_chewing,68.748,l_gy,chewing
6146625.0,-0.119629,1.877441,-0.358887,0.047164,0.251274,0.068747,-0.218262,-1.933105,0.570312,-0.069813,0.067149,0.109516,chewing,left_chewing,68.748,l_gy,chewing
6146635.0,-0.115723,1.870117,-0.34375,0.115911,0.072211,0.031975,-0.213867,-1.9375,0.580566,-0.022649,0.116977,0.051427,chewing,left_chewing,68.748,l_gy,chewing
6146645.0,-0.104004,1.880859,-0.32373,0.119109,0.003997,0.002132,-0.22168,-1.942871,0.576172,-0.012524,0.13483,0.014655,chewing,left_chewing,68.748,l_gy,chewing
6146655.0,-0.11377,1.87207,-0.33252,0.097259,-0.049562,-0.029311,-0.26416,-1.958984,0.577148,-0.012257,0.116711,-0.062619,chewing,left_chewing,68.748,l_gy,chewing
6146665.0,-0.11377,1.896973,-0.313965,0.085534,-0.083403,-0.028511,-0.206055,-1.949219,0.536133,0.033841,0.131632,-0.048496,chewing,left_chewing,68.748,l_gy,chewing
6146675.0,-0.115723,1.88623,-0.325684,0.067149,-0.08207,-0.011991,-0.249512,-1.942383,0.575195,0.022649,0.047164,0.036239,chewing,left_chewing,68.748,l_gy,chewing
6146685.0,-0.13623,1.891602,-0.327637,0.051694,-0.088732,-0.049296,-0.23877,-1.953125,0.574219,-0.002665,0.074343,-0.018119,chewing,left_chewing,68.748,l_gy,chewing
6146695.0,-0.125977,1.887695,-0.325684,0.011458,-0.094328,-0.09113,-0.235352,-1.935059,0.553223,-0.007194,0.036772,-0.011191,chewing,left_chewing,68.748,l_gy,chewing
6146705.0,-0.12207,1.881836,-0.333496,-0.01732,-0.047963,-0.057822,-0.224609,-1.935059,0.571289,-0.022649,-0.00373,-0.009859,chewing,left_chewing,68.748,l_gy,chewing
6146715.0,-0.119629,1.870605,-0.327148,-0.023182,-0.05276,-0.022116,-0.223633,-1.936523,0.5625,-0.05196,-0.071412,0.00373,chewing,left_chewing,68.748,l_gy,chewing
6146725.0,-0.10791,1.875,-0.334473,-0.037305,-0.04823,-0.013057,-0.213379,-1.937012,0.580078,-0.080738,-0.135629,0.029577,chewing,left_chewing,68.748,l_gy,chewing
