time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
1592397.0,-0.687012,1.852051,0.634277,0.183593,-0.042634,0.018652,-0.116211,-2.00293,0.158691,-0.037038,0.06102,0.037838,chewing,left_chewing,107.143,l_gx,left_chewing
1592407.0,-0.689453,1.864746,0.627441,0.187057,-0.061286,-0.004796,-0.132812,-1.987793,0.176758,-0.013323,0.03464,0.061286,chewing,left_chewing,107.143,l_gx,left_chewing
1592417.0,-0.687012,1.861816,0.648926,0.159611,-0.027979,-0.000533,-0.113281,-1.998047,0.189453,0.014922,0.032775,0.049828,chewing,left_chewing,107.143,l_gx,left_chewing
1592427.0,-0.711426,1.849609,0.616211,0.09113,0.009326,-0.019185,-0.134766,-1.988281,0.185547,-0.03011,0.013856,0.064217,chewing,left_chewing,107.143,l_gx,left_chewing
1592437.0,-0.724609,1.831543,0.641602,0.096459,-0.010126,-0.015721,-0.137695,-1.992188,0.182129,-0.036772,-0.042634,0.070879,chewing,left_chewing,107.143,l_gx,left_chewing
1592447.0,-0.715332,1.842773,0.640625,0.07008,0.00826,-0.013856,-0.141113,-2.006348,0.1875,-0.033841,-0.054092,0.065017,chewing,left_chewing,107.143,l_gx,left_chewing
1592457.0,-0.716797,1.840332,0.63623,0.023982,0.042101,-0.02558,-0.166504,-2.012207,0.181152,-0.013856,-0.074077,0.0429,chewing,left_chewing,107.143,l_gx,left_chewing
1592467.0,-0.708984,1.849121,0.647949,-0.00826,0.047164,-0.007461,-0.149902,-2.003418,0.18457,0.006395,-0.033041,0.038637,chewing,left_chewing,107.143,l_gx,left_chewing
1592477.0,-0.708984,1.849121,0.619629,-0.041835,0.082603,-0.004796,-0.182129,-1.991211,0.209473,0.009593,0.01732,0.028511,chewing,left_chewing,107.143,l_gx,left_chewing
1592487.0,-0.719238,1.851074,0.62793,-0.105519,0.112714,0.030377,-0.154785,-1.983398,0.196289,0.018919,0.051161,0.005329,chewing,left_chewing,107.143,l_gx,left_chewing
1592497.0,-0.701172,1.874023,0.638672,0.023715,0.167605,-0.021583,-0.13623,-1.98584,0.200195,-0.008793,0.098858,0.029044,chewing,left_chewing,107.143,l_gx,left_chewing
1592507.0,-0.716309,1.837891,0.623047,-0.119375,0.107384,0.04743,-0.148437,-1.998535,0.178223,-0.031443,0.123372,0.005862,chewing,left_chewing,107.143,l_gx,left_chewing
1592517.0,-0.727051,1.829102,0.624512,-0.045299,0.088998,0.042101,-0.145508,-1.990234,0.180176,-0.033041,0.063685,-0.023982,chewing,left_chewing,107.143,l_gx,left_chewing
1592527.0,-0.712891,1.834961,0.619141,-0.040769,0.081271,0.038637,-0.129395,-1.977051,0.194336,-0.035972,0.072744,-0.062885,chewing,left_chewing,107.143,l_gx,left_chewing
1592537.0,-0.718262,1.838867,0.624512,-0.027712,0.10925,0.056224,-0.134277,-1.993652,0.181152,-0.027446,0.07008,-0.082337,chewing,left_chewing,107.143,l_gx,left_chewing
1592547.0,-0.710449,1.862793,0.616699,-0.060487,0.101256,0.090331,-0.140137,-2.002441,0.19043,-0.022649,0.071412,-0.062619,chewing,left_chewing,107.143,l_gx,left_chewing
1592557.0,-0.714844,1.851074,0.627441,-0.039969,0.093795,0.080472,-0.15332,-2.015137,0.185059,-0.023982,0.081271,-0.057822,chewing,left_chewing,107.143,l_gx,left_chewing
1592567.0,-0.72168,1.843262,0.620605,-0.010658,0.055158,0.080472,-0.162598,-2.001465,0.185547,-0.017587,0.051427,-0.0437,chewing,left_chewing,107.143,l_gx,left_chewing
1592577.0,-0.718262,1.841797,0.636719,0.022916,0.053292,0.088998,-0.164062,-1.994141,0.190918,-0.030643,0.058355,-0.058355,chewing,left_chewing,107.143,l_gx,left_chewing
1592587.0,-0.718262,1.845703,0.614746,0.083403,0.024515,0.098325,-0.158203,-1.991211,0.20166,-0.051694,0.038637,-0.031709,chewing,left_chewing,107.143,l_gx,left_chewing
1592597.0,-0.71582,1.848633,0.625,0.131366,0.022649,0.095127,-0.143555,-1.978027,0.19873,-0.074876,0.035706,-0.023982,chewing,left_chewing,107.143,l_gx,left_chewing
1592607.0,-0.692871,1.861816,0.642578,0.123106,0.025847,0.074609,-0.129395,-2.009766,0.18457,-0.054358,0.043433,-0.050628,chewing,left_chewing,107.143,l_gx,left_chewing
1592617.0,-0.703125,1.854004,0.644531,0.066083,0.041835,0.058622,-0.152344,-2.007324,0.171387,-0.033574,0.037305,-0.113779,chewing,left_chewing,107.143,l_gx,left_chewing
1592627.0,-0.699219,1.844238,0.650391,0.089531,0.035972,0.031176,-0.150879,-1.995605,0.171387,-0.003464,0.028245,-0.157746,chewing,left_chewing,107.143,l_gx,left_chewing
1592637.0,-0.693848,1.851074,0.646484,0.097525,-0.015455,-0.016254,-0.155762,-1.996582,0.174805,0.006662,0.038904,-0.165207,chewing,left_chewing,107.143,l_gx,left_chewing
1592647.0,-0.731934,1.832031,0.60498,0.236885,-0.099657,-0.049828,-0.182129,-1.97168,0.177734,0.031443,0.027446,-0.17853,chewing,left_chewing,93.750,l_gx,left_chewing
1592657.0,-0.716797,1.84668,0.605469,0.330413,-0.172668,-0.069014,-0.153809,-1.980957,0.16748,0.016787,-0.003464,-0.10392,chewing,left_chewing,93.750,l_gx,left_chewing
1592667.0,-0.708008,1.864746,0.609863,0.311495,-0.181194,-0.072211,-0.10498,-1.98584,0.194824,-0.026113,0.021317,0.031975,chewing,left_chewing,93.750,l_gx,left_chewing
1592677.0,-0.709961,1.871582,0.599121,0.233954,-0.128435,-0.000799,-0.092773,-2.01123,0.192871,-0.04823,0.072744,0.066349,chewing,left_chewing,93.750,l_gx,left_chewing
1592687.0,-0.714844,1.847656,0.612305,0.126303,-0.071945,0.06102,-0.09668,-2.014648,0.185547,-0.066083,0.109783,0.030377,chewing,left_chewing,93.750,l_gx,left_chewing
1592697.0,-0.715332,1.830078,0.586426,0.140159,-0.070879,0.041035,-0.10498,-2.007324,0.145996,-0.057023,0.111115,0.018652,chewing,left_chewing,93.750,l_gx,left_chewing
1592707.0,-0.709473,1.834961,0.629395,0.123639,-0.084202,-0.006129,-0.140625,-1.977539,0.166992,-0.021583,0.049296,0.00826,chewing,left_chewing,93.750,l_gx,left_chewing
1592717.0,-0.701172,1.85791,0.644531,-0.062086,-0.038371,-0.018652,-0.136719,-1.977539,0.19873,0.015188,-0.017853,-0.003198,chewing,left_chewing,93.750,l_gx,left_chewing
1592727.0,-0.695801,1.861816,0.630371,-0.158279,-0.025047,-0.018386,-0.138672,-2.000488,0.138184,0.121773,-0.077541,0.06928,chewing,left_chewing,93.750,l_gx,left_chewing
1592737.0,-0.679687,1.880371,0.64209,-0.15215,0.011191,-0.040236,-0.102051,-2.018066,0.155273,0.189988,-0.073544,0.080472,chewing,left_chewing,93.750,l_gx,left_chewing
1592747.0,-0.681152,1.898926,0.64209,-0.238484,0.097259,0.016254,-0.114746,-2.01709,0.159668,0.167338,-0.106851,0.033574,chewing,left_chewing,93.750,l_gx,left_chewing
1592757.0,-0.723633,1.824219,0.657227,-0.232622,0.075409,0.021317,-0.134277,-2.017578,0.146973,0.177198,-0.224361,0.033574,chewing,left_chewing,93.750,l_gx,left_chewing
1592767.0,-0.758789,1.804199,0.634766,-0.261133,0.011724,0.068214,-0.099121,-1.96875,0.261719,0.159078,-0.2177,-0.06102,chewing,left_chewing,93.750,l_gx,left_chewing
