time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,label,elapsed_s,session_id
1028953.0,0.56543,1.907227,0.084473,0.270992,-0.213436,-0.037571,-0.013672,-1.845703,0.85791,-0.019452,-1.268095,0.951271,chewing,3.251000,session_20260606_122842
1028963.0,0.553711,1.860352,0.086426,0.277654,-0.196383,-0.00373,0.026855,-1.879883,0.826172,-0.131899,-0.644573,0.676015,chewing,3.261000,session_20260606_122842
1028973.0,0.498047,1.930664,0.103516,0.312827,-0.227292,0.120974,-0.030762,-1.841309,0.831543,-0.046098,-0.329881,0.42181,chewing,3.271000,session_20260606_122842
1028983.0,0.524414,1.905273,0.097168,0.467908,-0.197982,0.286181,-0.043945,-1.813477,0.848633,-0.053559,-0.328815,0.064484,chewing,3.281000,session_20260606_122842
1028993.0,0.564453,1.878906,0.078125,0.397562,0.010126,0.376778,0.04248,-1.888184,0.854004,-0.116444,-0.081005,-0.117776,chewing,3.291000,session_20260606_122842
1029003.0,0.577148,1.87207,0.124023,0.350132,0.098325,0.395697,0.061035,-1.913086,0.858398,-0.220098,-0.245145,0.16574,chewing,3.301000,session_20260606_122842
1029013.0,0.592285,1.893555,0.103516,0.386104,0.353596,0.670686,0.043945,-1.882324,0.82666,-0.20944,-0.205443,0.177464,chewing,3.311000,session_20260606_122842
1029023.0,0.551758,1.87793,0.117676,0.362655,0.406355,0.572361,0.02832,-1.865234,0.794922,-0.255271,-0.109783,0.242481,chewing,3.321000,session_20260606_122842
1029033.0,0.594727,1.870605,0.138672,0.259268,0.349599,0.446591,0.089355,-1.867188,0.791504,-0.455651,0.055158,0.389035,chewing,3.331000,session_20260606_122842
1029043.0,0.581543,1.859863,0.138672,0.236619,0.289112,0.53479,0.034668,-1.845215,0.798828,-0.369583,0.188655,0.465243,chewing,3.341000,session_20260606_122842
1029053.0,0.633301,1.801758,0.141113,0.201712,0.211838,0.402092,0.046387,-1.895996,0.800293,-0.219832,0.284315,0.55211,chewing,3.351000,session_20260606_122842
1029063.0,0.631348,1.841797,0.115234,0.187856,0.192119,0.304833,0.01123,-1.869629,0.782715,-0.136962,0.252073,0.535856,chewing,3.361000,session_20260606_122842
1029073.0,0.645508,1.858398,0.137207,0.150285,0.151084,0.207574,0.033691,-1.885742,0.78125,-0.042101,0.124971,0.437531,chewing,3.371000,session_20260606_122842
1029083.0,0.697266,1.883789,0.124512,0.114312,0.132432,0.164407,0.043945,-1.896973,0.79541,0.079139,0.06555,0.520934,chewing,3.381000,session_20260606_122842
1029093.0,0.691406,1.877441,0.108398,0.098325,0.129501,0.195051,0.054687,-1.887695,0.824219,0.080472,0.022916,0.538521,chewing,3.391000,session_20260606_122842
1029103.0,0.65332,1.842285,0.146973,0.014123,0.207308,0.077807,0.020508,-1.85791,0.825195,0.152417,0.031975,0.371449,chewing,3.401000,session_20260606_122842
1029113.0,0.656738,1.878906,0.122559,-0.057289,0.314159,0.022116,-0.013672,-1.858887,0.809082,0.284848,0.156946,0.119375,chewing,3.411000,session_20260606_122842
1029123.0,0.637695,1.879395,0.13623,-0.159345,0.344802,-0.123106,-0.023926,-1.850098,0.828125,0.389568,0.202245,0.026113,chewing,3.421000,session_20260606_122842
1029133.0,0.694824,1.851563,0.121094,-0.159345,0.443127,-0.0866,0.024902,-1.874023,0.86377,0.406355,0.218499,-0.099923,chewing,3.431000,session_20260606_122842
1029143.0,0.680176,1.886719,0.104004,0.02558,0.998701,0.119109,0.001465,-1.888672,0.881836,0.431403,0.215035,-0.296306,chewing,3.441000,session_20260606_122842
1029153.0,0.15332,2.033203,0.343262,-0.194518,0.699198,0.453786,-0.004395,-1.880371,0.866699,0.175066,0.190521,-0.328548,chewing,3.451000,session_20260606_122842
1029163.0,0.796387,1.878906,0.052246,-0.253939,0.814309,0.301369,0.02002,-1.915527,0.874512,0.099657,0.168138,-0.360524,chewing,3.461000,session_20260606_122842
1029173.0,0.978516,1.901855,-0.056152,0.243547,1.741865,0.872931,0.040527,-1.867188,0.89209,0.063951,0.162276,-0.445259,chewing,3.471000,session_20260606_122842
1029183.0,0.815918,1.738281,0.130859,-0.130567,0.972322,0.477767,-0.01123,-1.840332,0.875,0.024248,0.195317,-0.250475,chewing,3.481000,session_20260606_122842
1029193.0,0.774414,1.919434,0.064941,-0.038104,0.875862,0.35626,0.003906,-1.883789,0.87207,0.021583,0.256337,-0.190521,chewing,3.491000,session_20260606_122842
1029203.0,0.692871,1.920898,0.137207,-0.096459,0.80898,0.462312,0.026855,-1.879395,0.875488,0.077807,0.275522,-0.191587,chewing,3.501000,session_20260606_122842
1029213.0,0.739258,1.854004,0.137695,-0.134564,0.729841,0.36985,-0.001953,-1.854004,0.883301,0.114579,0.267262,-0.162276,chewing,3.511000,session_20260606_122842
1029223.0,0.725586,1.934082,0.151855,-0.175599,0.538254,0.261666,0.003906,-1.868652,0.873535,0.125237,0.231556,-0.123905,chewing,3.521000,session_20260606_122842
1029233.0,0.734375,1.860352,0.173828,-0.166806,0.550245,0.246478,0.038574,-1.836426,0.878906,0.171868,0.234753,-0.181461,chewing,3.531000,session_20260606_122842
1029243.0,0.722168,1.876465,0.148926,-0.155081,0.603804,0.292576,0.046875,-1.773926,0.87793,0.018652,0.12204,-0.136962,chewing,3.541000,session_20260606_122842
1029253.0,0.742187,1.876465,0.168457,-0.112447,0.538254,0.247277,0.077637,-1.833008,0.875488,0.219832,0.35253,0.018919,chewing,3.551000,session_20260606_122842
1029263.0,1.44043,1.620117,-0.006348,0.50015,1.570263,1.103954,0.039063,-1.850586,0.835449,0.219565,0.396496,0.030643,chewing,3.561000,session_20260606_122842
1029273.0,0.801758,1.73291,0.196777,0.023715,0.276855,0.163341,0.035156,-1.870605,0.825195,0.184126,0.374646,0.116711,chewing,3.571000,session_20260606_122842
1029283.0,0.784668,1.866211,0.17627,-0.092196,0.241681,0.09193,0.052246,-1.902344,0.828613,0.072744,0.334144,0.116178,chewing,3.581000,session_20260606_122842
1029293.0,0.691406,1.894043,0.193848,-0.138028,0.201446,0.189455,0.050781,-1.837402,0.842773,-0.004796,0.209173,0.088466,chewing,3.591000,session_20260606_122842
1029303.0,0.70459,1.854492,0.212402,-0.110848,0.232089,0.252073,0.046875,-1.847656,0.847168,0.041568,0.18759,-0.058089,chewing,3.601000,session_20260606_122842
1029313.0,0.708984,1.854492,0.218262,-0.107384,0.219565,0.211571,0.051758,-1.834961,0.857422,0.069813,0.307498,-0.243813,chewing,3.611000,session_20260606_122842
1029323.0,0.738281,1.875488,0.1875,-0.10472,0.201712,0.181194,0.058594,-1.825195,0.86377,0.091663,0.504147,-0.364254,chewing,3.621000,session_20260606_122842
1029333.0,0.760742,1.848145,0.1875,-0.078873,0.229957,0.054358,0.060547,-1.844238,0.870117,0.128435,0.645905,-0.50468,chewing,3.631000,session_20260606_122842
1029343.0,0.716797,1.894043,0.193848,-0.111914,0.16041,-0.163874,0.04541,-1.825684,0.88623,0.103121,0.663492,-0.49189,chewing,3.641000,session_20260606_122842
1029353.0,0.742187,1.839844,0.17041,-0.093262,0.195317,-0.079939,0.035645,-1.839844,0.87793,0.016254,0.590481,-0.37358,chewing,3.651000,session_20260606_122842
1029363.0,0.749512,1.883301,0.176758,-0.127636,0.267528,-0.094328,0.036621,-1.85498,0.884766,-0.038904,0.501482,-0.195051,chewing,3.661000,session_20260606_122842
1029373.0,0.724609,1.85791,0.207031,-0.102855,0.244879,-0.166806,0.036621,-1.850098,0.874512,-0.033841,0.443926,-0.135096,chewing,3.671000,session_20260606_122842
1029383.0,0.720215,1.832031,0.214355,-0.107917,0.224894,-0.205709,0.048828,-1.864746,0.875,-0.048496,0.376245,-0.107651,chewing,3.681000,session_20260606_122842
1029393.0,0.719727,1.87207,0.183594,-0.070613,0.260867,-0.08287,0.03418,-1.875488,0.866211,-0.055957,0.347467,-0.171868,chewing,3.691000,session_20260606_122842
1029403.0,0.736328,1.849121,0.201172,-0.078873,0.228891,-0.118043,0.014648,-1.847168,0.868652,-0.041035,0.29977,-0.235286,chewing,3.701000,session_20260606_122842
1029413.0,0.71582,1.854004,0.199707,-0.085534,0.157479,-0.16121,0.018066,-1.832031,0.871582,-0.123905,0.206775,-0.181194,chewing,3.711000,session_20260606_122842
1029423.0,0.719238,1.883789,0.192871,-0.098591,0.089531,-0.271525,0.024414,-1.839355,0.878418,-0.185991,0.085534,-0.101789,chewing,3.721000,session_20260606_122842
1029433.0,0.745117,1.875977,0.192383,-0.117243,0.035972,-0.320821,0.037598,-1.842773,0.875,-0.230757,0.03917,-0.101789,chewing,3.731000,session_20260606_122842
1029443.0,0.731445,1.87207,0.1875,-0.13936,-0.017587,-0.341871,0.027344,-1.848633,0.868652,-0.263265,0.062885,-0.127902,chewing,3.741000,session_20260606_122842
1029453.0,0.722168,1.876465,0.186035,-0.128701,-0.05649,-0.42181,0.005371,-1.853516,0.866211,-0.239816,0.122839,-0.182793,chewing,3.751000,session_20260606_122842
1029463.0,0.689453,1.872559,0.203125,-0.161476,-0.195317,-0.506545,0.0,-1.842285,0.873535,-0.254472,0.181194,-0.173734,chewing,3.761000,session_20260606_122842
1029473.0,0.712891,1.866699,0.212402,-0.090064,-0.029044,-0.333877,0.004883,-1.829102,0.87207,-0.305899,0.184658,-0.166273,chewing,3.771000,session_20260606_122842
1029483.0,0.677246,1.907715,0.199219,-0.090597,-0.010658,-0.253406,-0.00293,-1.849609,0.856934,-0.35253,0.142824,-0.127103,chewing,3.781000,session_20260606_122842
1029493.0,0.711914,1.855469,0.212402,-0.114845,-0.03091,-0.305366,-0.008789,-1.853027,0.865234,-0.371449,0.065283,-0.108983,chewing,3.791000,session_20260606_122842
1029503.0,0.650879,1.873047,0.214355,-0.080205,0.020251,-0.196916,0.000488,-1.845703,0.855469,-0.408487,-0.033841,-0.006928,chewing,3.801000,session_20260606_122842
1029513.0,0.640137,1.883789,0.213379,-0.068747,0.026113,-0.159078,-0.000977,-1.865234,0.851074,-0.421277,-0.081538,0.034907,chewing,3.811000,session_20260606_122842
1029523.0,0.661621,1.875488,0.215332,-0.072478,0.053292,-0.105519,0.014648,-1.868164,0.84375,-0.388502,-0.09193,0.062885,chewing,3.821000,session_20260606_122842
1029533.0,0.674316,1.883301,0.201172,-0.102855,0.002398,-0.170536,0.015137,-1.857422,0.855469,-0.310162,-0.071678,0.065017,chewing,3.831000,session_20260606_122842
1029543.0,0.660645,1.887207,0.230957,-0.071412,0.059688,-0.08207,0.023437,-1.84668,0.841797,-0.266729,-0.029844,0.101522,chewing,3.841000,session_20260606_122842
1029553.0,0.675781,1.904297,0.214355,-0.086867,0.007727,-0.095926,0.019531,-1.868164,0.837402,-0.211838,-0.007994,0.094328,chewing,3.851000,session_20260606_122842
1029563.0,0.650391,1.925781,0.214844,-0.118842,-0.063951,-0.104187,0.038574,-1.849609,0.828125,-0.142824,0.021051,0.080738,chewing,3.861000,session_20260606_122842
1029573.0,0.687988,1.882813,0.210449,-0.071412,-0.002132,-0.094328,0.021973,-1.847656,0.828613,-0.106319,0.041035,0.031443,chewing,3.871000,session_20260606_122842
1029583.0,0.655273,1.887695,0.227539,-0.086867,-0.022916,-0.095394,0.016602,-1.861328,0.813965,-0.038371,0.053292,-0.006662,chewing,3.881000,session_20260606_122842
1029593.0,0.666016,1.883301,0.228516,-0.094861,-0.057289,-0.092462,0.029785,-1.867188,0.83252,0.004796,0.03544,0.013057,chewing,3.891000,session_20260606_122842
1029603.0,0.680664,1.882813,0.230469,-0.073011,-0.006129,-0.034107,0.029785,-1.873047,0.835937,0.01732,0.02638,-0.004796,chewing,3.901000,session_20260606_122842
1029613.0,0.678223,1.875977,0.238281,-0.090597,-0.040502,-0.047164,0.050781,-1.879883,0.841309,0.027712,0.001865,-0.004796,chewing,3.911000,session_20260606_122842
1029623.0,0.679687,1.890137,0.238281,-0.120974,-0.130833,-0.159345,0.043457,-1.87793,0.839844,-0.001332,-0.018919,0.03011,chewing,3.921000,session_20260606_122842
1029633.0,0.677734,1.893066,0.239746,-0.114312,-0.143623,-0.142025,0.044434,-1.875977,0.837402,0.007194,-0.006129,-0.022116,chewing,3.931000,session_20260606_122842
1029643.0,0.691895,1.883789,0.234863,-0.145222,-0.173467,-0.154815,0.042969,-1.875488,0.848145,0.009326,0.005329,-0.078873,chewing,3.941000,session_20260606_122842
1029653.0,0.699707,1.885254,0.231934,-0.132965,-0.148153,-0.126037,0.022949,-1.875977,0.847168,0.02638,0.02638,-0.14309,chewing,3.951000,session_20260606_122842
1029663.0,0.672363,1.871094,0.24707,-0.10392,-0.08287,-0.088199,0.031738,-1.871582,0.830566,0.041835,0.022916,-0.183859,chewing,3.961000,session_20260606_122842
1029673.0,0.675781,1.866211,0.246582,-0.101256,-0.053825,-0.069813,0.026855,-1.87207,0.816406,0.027979,-0.023715,-0.190254,chewing,3.971000,session_20260606_122842
1029683.0,0.675781,1.869141,0.249023,-0.058622,0.003464,-0.035173,0.041016,-1.876465,0.833008,0.009593,0.001066,-0.177198,chewing,3.981000,session_20260606_122842
1029693.0,0.686035,1.883789,0.249023,-0.043966,0.045032,0.0437,0.046387,-1.869629,0.836426,0.017853,-0.040502,-0.232089,chewing,3.991000,session_20260606_122842
1029703.0,0.689941,1.869141,0.245117,-0.029044,0.081271,0.079406,0.046875,-1.871582,0.824707,0.045032,-0.047164,-0.272858,chewing,4.001000,session_20260606_122842
1029713.0,0.675781,1.882813,0.252441,-0.011191,0.092462,0.10392,0.066895,-1.863281,0.836914,0.085002,-0.056757,-0.326949,chewing,4.011000,session_20260606_122842
1029723.0,0.683594,1.884277,0.261719,-0.015188,0.080205,0.084202,0.056641,-1.860352,0.84082,0.119642,-0.090331,-0.314426,chewing,4.021000,session_20260606_122842
1029733.0,0.66748,1.874512,0.261719,-0.032775,0.06555,0.070613,0.068848,-1.849609,0.847168,0.164141,-0.132165,-0.326683,chewing,4.031000,session_20260606_122842
1029743.0,0.676758,1.880371,0.247559,-0.017587,0.091397,0.091663,0.062988,-1.849121,0.83252,0.208907,-0.167338,-0.302168,chewing,4.041000,session_20260606_122842
1029753.0,0.712891,1.856934,0.246582,-0.018652,0.083136,0.036239,0.083496,-1.865723,0.84375,0.278187,-0.211038,-0.279253,chewing,4.051000,session_20260606_122842
1029763.0,0.701172,1.893066,0.230469,0.004263,0.145755,0.112181,0.092773,-1.850586,0.848145,0.409286,-0.29604,-0.255005,chewing,4.061000,session_20260606_122842
1029773.0,0.708984,1.871582,0.238281,0.001865,0.114046,0.071945,0.095215,-1.833496,0.861816,0.527596,-0.337874,-0.238217,chewing,4.071000,session_20260606_122842
1029783.0,0.708008,1.850098,0.254395,0.024515,0.119908,0.062352,0.061523,-1.831543,0.837891,0.574227,-0.370916,-0.189188,chewing,4.081000,session_20260606_122842
1029793.0,0.665039,1.895508,0.246582,-0.008793,0.028245,0.026646,0.062012,-1.839844,0.848145,0.572095,-0.368518,-0.130567,chewing,4.091000,session_20260606_122842
1029803.0,0.691406,1.879395,0.254883,0.014922,0.047697,0.013057,0.065918,-1.844238,0.859375,0.568364,-0.381308,-0.115911,chewing,4.101000,session_20260606_122842
1029813.0,0.657715,1.882813,0.268555,-0.008527,-0.007727,-0.015721,0.040039,-1.833496,0.859375,0.510809,-0.38264,-0.035173,chewing,4.111000,session_20260606_122842
1029823.0,0.675781,1.873047,0.259277,-0.016787,-0.077008,-0.039969,0.032715,-1.814453,0.866211,0.468974,-0.37438,-0.005063,chewing,4.121000,session_20260606_122842
1029833.0,0.637695,1.91748,0.238281,-0.017054,-0.101256,-0.057822,0.069336,-1.831055,0.870605,0.45645,-0.381841,0.056757,chewing,4.131000,session_20260606_122842
1029843.0,0.664551,1.878906,0.267578,-0.057023,-0.129501,0.011991,0.0625,-1.852539,0.876465,0.363455,-0.38344,0.073544,chewing,4.141000,session_20260606_122842
1029853.0,0.672363,1.86377,0.276855,-0.037038,-0.03917,0.06475,0.059082,-1.862305,0.883301,0.226493,-0.343204,0.011724,chewing,4.151000,session_20260606_122842
1029863.0,0.666504,1.846191,0.26709,-0.000266,0.037838,0.081005,0.075684,-1.845703,0.90332,0.079139,-0.273124,0.050894,chewing,4.161000,session_20260606_122842
1029873.0,0.655273,1.875,0.262207,0.05196,0.136429,0.131899,0.067871,-1.850098,0.889648,-0.022383,-0.228625,0.025047,chewing,4.171000,session_20260606_122842
1029883.0,0.651855,1.895996,0.246094,0.031975,0.137228,0.104986,0.043945,-1.847168,0.871582,-0.060221,-0.19585,0.039969,chewing,4.181000,session_20260606_122842
1029893.0,0.658203,1.893555,0.231445,-0.019452,0.116178,0.102855,0.040527,-1.828613,0.895996,-0.029044,-0.128168,0.073277,chewing,4.191000,session_20260606_122842
1029903.0,0.645996,1.899414,0.248535,-0.028778,0.099391,0.109516,0.035156,-1.833984,0.886719,-0.028245,-0.16121,0.042634,chewing,4.201000,session_20260606_122842
1029913.0,0.67041,1.888672,0.25,-0.037038,0.114046,0.097525,0.067871,-1.831543,0.920898,-0.023449,-0.152683,-0.022383,chewing,4.211000,session_20260606_122842
1029923.0,0.681641,1.899902,0.253906,-0.034107,0.120175,0.083136,0.083984,-1.845215,0.896973,-0.021051,-0.132965,-0.096992,chewing,4.221000,session_20260606_122842
1029933.0,0.687012,1.891113,0.26416,-0.023715,0.16121,0.117776,0.070801,-1.85498,0.904297,-0.022116,-0.123639,-0.144423,chewing,4.231000,session_20260606_122842
1029943.0,0.686523,1.859863,0.248047,-0.017853,0.166273,0.111914,0.07666,-1.855469,0.902832,-0.019452,-0.135629,-0.179862,chewing,4.241000,session_20260606_122842
1029953.0,0.665527,1.882324,0.267578,-0.017054,0.148153,0.100989,0.083984,-1.847168,0.891113,-0.02185,-0.160144,-0.227026,chewing,4.251000,session_20260606_122842
1029963.0,0.658691,1.88916,0.259766,-0.011724,0.096459,0.085002,0.112793,-1.856934,0.887695,-0.038637,-0.173734,-0.269127,chewing,4.261000,session_20260606_122842
1029973.0,0.716309,1.886719,0.264648,-0.001066,0.10392,0.099657,0.102539,-1.862793,0.892578,-0.049828,-0.18306,-0.310962,chewing,4.271000,session_20260606_122842
1029983.0,0.69873,1.899902,0.269531,-0.031176,0.042101,0.055691,0.108398,-1.859375,0.888184,-0.033308,-0.169204,-0.33894,chewing,4.281000,session_20260606_122842
1029993.0,0.687988,1.889648,0.280762,-0.062086,-0.005862,0.018119,0.105469,-1.865723,0.878418,0.001865,-0.155348,-0.370116,chewing,4.291000,session_20260606_122842
1030003.0,0.658203,1.882324,0.282715,-0.088998,-0.069547,-0.037571,0.100586,-1.834473,0.89209,0.01359,-0.163075,-0.354129,chewing,4.301000,session_20260606_122842
1030013.0,0.697754,1.899414,0.261719,-0.077541,-0.063951,-0.015188,0.104492,-1.824219,0.883301,0.050628,-0.162009,-0.353329,chewing,4.311000,session_20260606_122842
1030023.0,0.639648,1.919434,0.248535,-0.140159,-0.131899,-0.06475,0.056152,-1.832031,0.872559,0.090064,-0.219832,-0.325351,chewing,4.321000,session_20260606_122842
1030033.0,0.651855,1.874023,0.265625,-0.158279,-0.1303,-0.032508,0.095215,-1.823242,0.880371,0.124704,-0.254738,-0.349599,chewing,4.331000,session_20260606_122842
1030043.0,0.696777,1.84375,0.302734,-0.098858,-0.022649,0.028511,0.133789,-1.791504,0.873047,0.140959,-0.262466,-0.350132,chewing,4.341000,session_20260606_122842
1030053.0,0.704102,1.862305,0.269043,-0.069547,0.079939,0.06475,0.142578,-1.805664,0.875488,0.162276,-0.227825,-0.351997,chewing,4.351000,session_20260606_122842
1030063.0,0.683594,1.868652,0.260254,-0.057822,0.153749,0.064217,0.127441,-1.824707,0.923828,0.153216,-0.268594,-0.383706,chewing,4.361000,session_20260606_122842
1030073.0,0.668945,1.880859,0.248535,-0.049029,0.23955,0.125237,0.169922,-1.875,0.928711,0.225694,-0.243813,-0.41728,chewing,4.371000,session_20260606_122842
1030083.0,0.685547,1.894043,0.249023,-0.046897,0.277654,0.134297,0.147461,-1.803711,0.955566,0.136962,-0.275522,-0.306165,chewing,4.381000,session_20260606_122842
1030093.0,0.685547,1.894531,0.257813,-0.060487,0.264597,0.083936,0.15918,-1.822266,0.923828,0.10019,-0.303767,-0.254472,chewing,4.391000,session_20260606_122842
1030103.0,0.683105,1.875977,0.276855,-0.092995,0.270459,0.104453,0.148437,-1.812012,0.915039,0.097792,-0.318956,-0.236086,chewing,4.401000,session_20260606_122842
1030113.0,0.691895,1.882813,0.294922,-0.110848,0.301369,0.122573,0.151855,-1.789063,0.908203,0.051427,-0.304833,-0.214502,chewing,4.411000,session_20260606_122842
1030123.0,0.705078,1.862793,0.296387,-0.132698,0.312827,0.123372,0.163086,-1.806641,0.900391,-0.007194,-0.268328,-0.189721,chewing,4.421000,session_20260606_122842
1030133.0,0.731934,1.871582,0.305664,-0.151084,0.329348,0.158279,0.162109,-1.834961,0.899414,-0.03464,-0.240349,-0.196383,chewing,4.431000,session_20260606_122842
1030143.0,0.716797,1.879883,0.279785,-0.133498,0.33441,0.144156,0.14502,-1.858398,0.905762,-0.079139,-0.215835,-0.233688,chewing,4.441000,session_20260606_122842
1030153.0,0.69873,1.880371,0.294922,-0.100723,0.359991,0.163341,0.14209,-1.845703,0.925293,-0.045565,-0.175865,-0.268594,chewing,4.451000,session_20260606_122842
1030163.0,0.717285,1.873535,0.308594,-0.097525,0.367185,0.207841,0.132812,-1.841309,0.915527,-0.037305,-0.168404,-0.265397,chewing,4.461000,session_20260606_122842
1030173.0,0.704102,1.862793,0.322266,-0.090064,0.332012,0.198248,0.135254,-1.828125,0.889648,-0.021051,-0.189721,-0.244879,chewing,4.471000,session_20260606_122842
1030183.0,0.694336,1.868652,0.280762,-0.106851,0.297639,0.191054,0.147461,-1.816895,0.872559,-0.010658,-0.210772,-0.238484,chewing,4.481000,session_20260606_122842
1030193.0,0.690918,1.866699,0.307129,-0.059954,0.287247,0.231822,0.162598,-1.844727,0.92041,0.011724,-0.202245,-0.249142,chewing,4.491000,session_20260606_122842
1030203.0,0.734375,1.865234,0.322754,-0.063951,0.243813,0.220631,0.168945,-1.806641,0.900391,0.007994,-0.160677,-0.25234,chewing,4.501000,session_20260606_122842
1030213.0,0.712402,1.869141,0.280273,-0.064484,0.220364,0.271525,0.181641,-1.802246,0.889648,-0.025047,-0.149752,-0.228092,chewing,4.511000,session_20260606_122842
1030223.0,0.735352,1.871582,0.333008,-0.078606,0.142557,0.214236,0.184082,-1.841797,0.930176,-0.027446,-0.12204,-0.18759,chewing,4.521000,session_20260606_122842
1030233.0,0.752441,1.86084,0.311035,-0.085002,0.089798,0.226493,0.20166,-1.8125,0.867676,-0.026113,-0.118309,-0.2177,chewing,4.531000,session_20260606_122842
1030243.0,0.725098,1.85791,0.320801,-0.055424,0.039703,0.189455,0.185059,-1.834473,0.929687,-0.0429,-0.140692,-0.243813,chewing,4.541000,session_20260606_122842
