time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,label,elapsed_s,session_id
2391398.0,-0.294922,1.907227,0.789551,0.503881,-0.279253,-0.591813,0.26416,-1.87207,0.71582,0.511874,0.524398,1.207075,chewing,3.100000,session_20260606_125125
2391408.0,-0.337891,1.828125,0.752441,0.648303,-0.521467,-0.752756,0.274902,-1.805176,0.717773,0.394364,0.68774,1.20441,chewing,3.110000,session_20260606_125125
2391418.0,-0.45166,1.821289,0.777832,0.796723,-0.361323,-0.468708,0.208496,-1.795898,0.707031,0.296839,0.706925,1.365354,chewing,3.120000,session_20260606_125125
2391428.0,-0.32666,1.854004,0.704102,0.880392,-0.320288,-0.128168,0.056152,-1.871582,0.742187,0.233155,0.260067,0.90011,chewing,3.130000,session_20260606_125125
2391438.0,-0.222656,1.935059,0.683105,0.653632,-0.317623,0.14389,0.198242,-2.023438,0.705078,0.30883,-0.257669,0.682677,chewing,3.140000,session_20260606_125125
2391448.0,-0.17627,1.981445,0.680176,0.546248,-0.178263,0.413816,-0.114746,-1.76123,0.786621,-0.065283,-1.49219,1.295807,chewing,3.150000,session_20260606_125125
2391458.0,-0.167969,2.00293,0.693359,0.523599,-0.215302,0.458848,0.260742,-2.083008,0.740723,-0.090331,-1.079972,0.181194,chewing,3.160000,session_20260606_125125
2391468.0,-0.166504,2.02832,0.691406,0.497485,-0.121507,0.326683,0.284668,-2.018555,0.771484,-0.467375,-1.427972,-0.323752,chewing,3.170000,session_20260606_125125
2391478.0,-0.140625,2.087402,0.675781,0.539587,-0.087133,0.22223,0.205078,-1.881348,0.773437,-0.812178,-1.633415,-0.758352,chewing,3.180000,session_20260606_125125
2391488.0,-0.180664,2.046875,0.66748,0.562502,-0.189455,0.078606,0.15918,-1.896484,0.769043,-0.967525,-1.718949,-1.024815,chewing,3.190000,session_20260606_125125
2391498.0,-0.234863,2.015625,0.687988,0.608334,-0.259801,0.151084,0.170898,-1.95166,0.753418,-1.167905,-2.068015,-0.895847,chewing,3.200000,session_20260606_125125
2391508.0,-0.275391,1.941406,0.683594,0.53559,-0.378377,0.154815,0.175781,-1.936523,0.714355,-1.244913,-2.087734,-0.974187,chewing,3.210000,session_20260606_125125
2391518.0,-0.293945,1.944336,0.689941,0.397029,-0.40076,0.202245,0.312012,-1.774902,0.695312,-1.505513,-1.871632,-0.528395,chewing,3.220000,session_20260606_125125
2391528.0,-0.277344,1.945313,0.67041,0.311761,-0.414083,0.207308,0.240723,-1.939941,0.675781,-1.506312,-1.643807,-0.452187,chewing,3.230000,session_20260606_125125
2391538.0,-0.248047,1.986328,0.688965,0.252873,-0.494554,0.222496,0.332031,-1.969727,0.65625,-1.541485,-1.547348,-0.436466,chewing,3.240000,session_20260606_125125
2391548.0,-0.190918,2.006348,0.672363,0.301902,-0.44739,0.253406,0.477051,-1.907715,0.66748,-1.662992,-1.332845,-0.571029,chewing,3.250000,session_20260606_125125
2391558.0,-0.202148,1.995605,0.654785,0.315225,-0.360524,0.278986,0.539062,-1.897949,0.622559,-1.517237,-1.139394,-0.705326,chewing,3.260000,session_20260606_125125
2391568.0,-0.210937,1.998535,0.644043,0.306965,-0.276855,0.299504,0.566406,-1.950684,0.609375,-1.373081,-0.870533,-1.280352,chewing,3.270000,session_20260606_125125
2391578.0,-0.190918,2.000977,0.633301,0.302968,-0.166806,0.338141,0.489746,-1.967773,0.590332,-1.206809,-0.900643,-1.457017,chewing,3.280000,session_20260606_125125
2391588.0,-0.172363,2.001953,0.637207,0.28698,-0.029044,0.376778,0.533203,-1.981934,0.564941,-1.070113,-0.785531,-1.856444,chewing,3.290000,session_20260606_125125
2391598.0,-0.19043,1.96875,0.621094,0.224628,0.072744,0.3917,0.833496,-1.609375,0.647949,-1.348833,-0.280585,-2.326217,chewing,3.300000,session_20260606_125125
2391608.0,-0.21875,1.962402,0.609375,0.176132,0.17773,0.429538,0.333984,-2.072754,0.555176,-0.770077,-0.69973,-2.425608,chewing,3.310000,session_20260606_125125
2391618.0,-0.243652,1.978027,0.600098,0.136162,0.237685,0.444992,0.323242,-1.879883,0.592285,-0.86627,-1.276622,-1.889752,chewing,3.320000,session_20260606_125125
2391628.0,-0.284668,1.959473,0.591797,0.116444,0.258735,0.48656,0.385742,-1.872559,0.578125,-0.86627,-1.880692,-0.826833,chewing,3.330000,session_20260606_125125
2391638.0,-0.308105,1.94043,0.598633,0.162542,0.278986,0.59581,0.455566,-1.876465,0.57959,-0.620591,-1.938781,-0.63578,chewing,3.340000,session_20260606_125125
2391648.0,-0.276367,1.947754,0.606445,0.19132,0.25234,0.68694,0.390137,-1.812012,0.562988,-0.49642,-1.875096,-0.107651,chewing,3.350000,session_20260606_125125
2391658.0,-0.280273,1.961914,0.621582,0.135896,0.241415,0.685874,0.398926,-1.914551,0.556152,-0.492689,-1.531626,0.181727,chewing,3.360000,session_20260606_125125
2391668.0,-0.269531,1.955078,0.632812,0.159611,0.184126,0.6531,0.461914,-1.958984,0.543945,-0.531593,-1.370417,-0.099657,chewing,3.370000,session_20260606_125125
2391678.0,-0.241211,1.94043,0.65332,0.147087,0.171868,0.640309,0.382324,-1.882324,0.533203,-0.340273,-0.990974,-0.130833,chewing,3.380000,session_20260606_125125
2391688.0,-0.244629,1.930664,0.65625,0.219565,0.156946,0.671219,0.427734,-1.932617,0.513672,-0.136429,-0.665357,-0.266729,chewing,3.390000,session_20260606_125125
2391698.0,-0.245117,1.947754,0.630859,0.2177,0.127369,0.537188,0.387207,-1.915039,0.489746,-0.180129,-0.838824,0.181727,chewing,3.400000,session_20260606_125125
2391708.0,-0.229004,1.975586,0.622559,0.240349,0.009859,0.31709,0.479004,-1.893555,0.515625,-0.137228,-0.917697,0.336809,chewing,3.410000,session_20260606_125125
2391718.0,-0.169922,2.026855,0.611816,0.207308,-0.029844,0.187057,0.48291,-1.945313,0.513184,-0.05276,-0.636845,-0.156946,chewing,3.420000,session_20260606_125125
2391728.0,-0.197754,2.023438,0.618652,0.201712,-0.078606,0.079939,0.493652,-1.810547,0.51123,-0.473504,-0.710389,-0.76608,chewing,3.430000,session_20260606_125125
2391738.0,-0.213379,1.985352,0.62793,0.248876,-0.079939,0.111648,0.590332,-1.904297,0.470215,-0.658429,-0.572095,-0.439397,chewing,3.440000,session_20260606_125125
2391748.0,-0.210937,1.997559,0.614258,0.323752,-0.034374,0.262199,0.603516,-1.945801,0.46875,-0.6086,-0.464977,-0.440196,chewing,3.450000,session_20260606_125125
2391758.0,-0.215332,2.01123,0.606934,0.317357,0.031443,0.256337,0.557617,-1.860352,0.472168,-0.595544,-0.328815,-0.616594,chewing,3.460000,session_20260606_125125
2391768.0,-0.241211,1.989258,0.611816,0.235286,0.037305,0.161476,0.518066,-1.913086,0.464355,-0.849216,0.116178,-1.207874,chewing,3.470000,session_20260606_125125
2391778.0,-0.282227,1.958008,0.61084,0.190787,0.114845,0.151084,0.564941,-1.851074,0.476074,-0.990441,0.54758,-0.897979,chewing,3.480000,session_20260606_125125
2391788.0,-0.303711,1.931641,0.608887,0.107118,0.227559,0.191853,0.365723,-1.935059,0.485352,-1.158579,0.063951,-0.438064,chewing,3.490000,session_20260606_125125
2391798.0,-0.29834,1.937012,0.608398,0.076208,0.244879,0.215035,0.31543,-2.018555,0.411621,-1.537755,-0.494021,-0.144689,chewing,3.500000,session_20260606_125125
2391808.0,-0.258301,1.950195,0.60791,0.104986,0.253139,0.267795,0.404785,-2.000488,0.395996,-1.661127,-0.529994,-0.430603,chewing,3.510000,session_20260606_125125
2391818.0,-0.224609,1.955078,0.637207,0.074343,0.232355,0.243813,0.487305,-1.94043,0.413574,-1.457017,-0.714119,-0.452187,chewing,3.520000,session_20260606_125125
2391828.0,-0.215332,1.98291,0.647461,-0.00373,0.406355,0.197182,0.495605,-1.825684,0.402344,-1.100224,-0.187856,-0.793792,chewing,3.530000,session_20260606_125125
2391838.0,-0.205078,1.950195,0.610352,0.007461,0.280851,0.188123,0.32959,-1.85791,0.393066,-0.798055,0.102055,-0.802585,chewing,3.540000,session_20260606_125125
2391848.0,-0.212891,1.96582,0.597168,0.050095,0.248876,0.248343,0.360352,-1.862305,0.375488,-0.685608,0.013856,-0.814842,chewing,3.550000,session_20260606_125125
2391858.0,-0.279297,1.861816,0.071289,0.211305,0.383972,0.521467,0.473633,-1.88916,0.30957,-0.539054,-0.150551,-0.790061,chewing,3.560000,session_20260606_125125
2391868.0,-0.20166,1.980469,0.630371,0.112447,0.177464,0.215302,0.431152,-1.911621,0.37207,-0.451387,0.160144,-0.640842,chewing,3.570000,session_20260606_125125
2391878.0,-0.236816,1.951172,0.614746,0.14842,0.069813,0.292576,0.461426,-1.918945,0.373535,-0.650968,0.364254,-0.733571,chewing,3.580000,session_20260606_125125
2391888.0,-0.202637,1.951172,0.533691,0.197182,0.019185,0.402092,0.432617,-1.934082,0.26416,-0.850548,0.138028,-0.60407,chewing,3.590000,session_20260606_125125
2391898.0,-0.232422,2.033203,0.643066,-0.054891,0.107118,0.278187,0.613281,-1.900391,0.319824,-0.404224,-0.006395,-0.528928,chewing,3.600000,session_20260606_125125
2391908.0,-0.174805,2.0,0.615234,-0.091397,0.201979,0.276588,0.63916,-1.997559,0.303223,-0.410086,-0.025847,-0.638178,chewing,3.610000,session_20260606_125125
2391918.0,-0.21875,1.984375,0.60498,-0.144156,0.149485,0.304567,0.624512,-1.937012,0.288086,-0.289112,-0.099391,-0.654965,chewing,3.620000,session_20260606_125125
2391928.0,-0.196289,1.960938,0.693359,-0.259801,0.024781,0.146821,0.613281,-1.902344,0.296387,-0.358658,-0.123372,-0.541985,chewing,3.630000,session_20260606_125125
2391938.0,-0.158691,1.969238,0.634766,-0.371982,-0.005596,0.095926,0.814453,-1.907715,0.366211,-0.294974,0.420744,-0.643507,chewing,3.640000,session_20260606_125125
2391948.0,-0.192383,1.98291,0.629395,-0.337608,0.008793,0.136429,0.625,-1.797363,0.372559,-0.127636,1.124472,-1.012291,chewing,3.650000,session_20260606_125125
2391958.0,-0.193359,1.983398,0.601074,-0.360524,-0.045832,0.173201,0.546387,-1.84375,0.318848,-0.273124,1.167639,-0.945142,chewing,3.660000,session_20260606_125125
2391968.0,-0.199707,1.953613,0.610352,-0.423409,-0.118309,0.203844,0.58252,-1.915527,0.316895,-0.233155,0.976585,-0.701596,chewing,3.670000,session_20260606_125125
2391978.0,-0.203613,1.942383,0.613281,-0.358126,-0.0866,0.155081,0.586914,-1.930176,0.331055,-0.272058,0.791127,-0.436998,chewing,3.680000,session_20260606_125125
2391988.0,-0.133789,1.962402,0.70166,-0.341338,-0.129767,0.133498,0.61084,-1.878906,0.360352,-0.198781,0.557972,-0.216634,chewing,3.690000,session_20260606_125125
2391998.0,-0.113281,2.007324,0.650391,-0.465243,0.029044,0.121507,0.671387,-1.870605,0.337402,-0.079139,0.386904,0.098325,chewing,3.700000,session_20260606_125125
2392008.0,-0.127441,2.008789,0.651855,-0.369583,0.059421,0.145489,0.645996,-1.884766,0.333496,0.065283,0.403691,0.06928,chewing,3.710000,session_20260606_125125
2392018.0,-0.150391,1.980469,0.651855,-0.327482,0.040236,0.212104,0.628906,-1.891113,0.328613,0.166006,0.320821,0.216634,chewing,3.720000,session_20260606_125125
2392028.0,-0.167969,1.96875,0.665039,-0.302701,0.065283,0.227026,0.655273,-1.890625,0.321777,0.215302,0.170802,0.434067,chewing,3.730000,session_20260606_125125
2392038.0,-0.164062,1.973633,0.670898,-0.349066,0.085268,0.168404,0.658691,-1.812988,0.334961,0.296306,0.271792,0.454319,chewing,3.740000,session_20260606_125125
2392048.0,-0.160645,1.978027,0.667969,-0.3051,0.089531,0.190787,0.607422,-1.824219,0.340332,0.444193,0.244346,0.598208,chewing,3.750000,session_20260606_125125
2392058.0,-0.115723,2.007813,0.668457,-0.309363,0.099923,0.172135,0.643555,-1.82373,0.332031,0.661893,0.297639,0.981648,chewing,3.760000,session_20260606_125125
2392068.0,-0.083496,2.01123,0.692871,-0.272858,0.179329,0.177997,0.640137,-1.888672,0.325684,0.922227,0.241149,1.247844,chewing,3.770000,session_20260606_125125
2392078.0,-0.081055,1.99707,0.705078,-0.178796,0.278986,0.153216,0.601074,-1.915039,0.337891,1.056524,0.197182,1.471939,chewing,3.780000,session_20260606_125125
2392088.0,-0.09668,1.959473,0.698242,-0.149219,0.382107,0.171335,0.657715,-1.818848,0.384766,0.901709,0.253672,1.877761,chewing,3.790000,session_20260606_125125
2392098.0,-0.102051,1.945313,0.726562,-0.054358,0.446591,0.180662,0.654785,-1.897949,0.354004,1.176165,0.303501,2.177531,chewing,3.800000,session_20260606_125125
2392108.0,-0.087402,1.970703,0.708496,0.038104,0.475103,0.16041,0.643066,-1.918457,0.375488,1.50951,0.786864,2.172202,chewing,3.810000,session_20260606_125125
2392118.0,-0.088867,1.967285,0.723145,0.105253,0.512141,0.13856,0.459473,-1.849121,0.400391,1.759718,0.97392,2.183393,chewing,3.820000,session_20260606_125125
2392128.0,-0.087891,1.97168,0.716797,0.0866,0.5657,0.144156,0.38916,-1.956543,0.404297,1.590248,0.696,2.07521,chewing,3.830000,session_20260606_125125
2392138.0,-0.109375,1.958496,0.714844,0.085268,0.583819,0.178796,0.41748,-2.009766,0.402344,1.29634,0.33894,1.900677,chewing,3.840000,session_20260606_125125
2392148.0,-0.120117,1.949707,0.712891,0.074609,0.589149,0.171602,0.467773,-1.987305,0.425781,1.079173,0.27419,1.532692,chewing,3.850000,session_20260606_125125
2392158.0,-0.115723,1.947266,0.725098,0.114312,0.571562,0.194784,0.476074,-1.973633,0.415527,0.892649,0.278187,1.212937,chewing,3.860000,session_20260606_125125
2392168.0,-0.14209,1.942383,0.711914,0.161743,0.54385,0.15668,0.477539,-1.975586,0.444336,0.674417,0.393299,1.027213,chewing,3.870000,session_20260606_125125
2392178.0,-0.109863,1.95459,0.683105,0.237685,0.411418,0.056757,0.463867,-1.791992,0.461426,0.467109,1.010692,1.376279,chewing,3.880000,session_20260606_125125
2392188.0,-0.111816,1.940918,0.688965,0.304034,0.297905,-0.035972,0.466797,-2.042969,0.445801,0.632848,0.622989,0.338407,chewing,3.890000,session_20260606_125125
2392198.0,-0.124512,1.938477,0.689453,0.33894,0.249409,-0.120175,0.321777,-1.806641,0.513184,0.712787,0.948606,0.307764,chewing,3.900000,session_20260606_125125
2392208.0,-0.125488,1.955566,0.668457,0.367452,0.217966,-0.105519,0.271973,-1.959473,0.508301,0.779136,0.935283,0.23875,chewing,3.910000,session_20260606_125125
2392218.0,-0.114746,1.961426,0.671387,0.338141,0.265397,-0.155881,0.308594,-1.933594,0.52832,0.632582,0.811378,0.212637,chewing,3.920000,session_20260606_125125
2392228.0,-0.12207,1.979004,0.672852,0.385038,0.294175,-0.194251,0.341797,-1.957031,0.514648,0.40902,0.762882,0.361856,chewing,3.930000,session_20260606_125125
2392238.0,-0.095215,2.015625,0.671875,0.451654,0.38717,-0.241948,0.458496,-1.949707,0.518066,0.127902,0.859342,0.14309,chewing,3.940000,session_20260606_125125
2392248.0,-0.186035,1.992188,0.644043,0.605136,0.37811,-0.333078,0.376465,-1.953613,0.504395,-0.05196,0.806049,0.084469,chewing,3.950000,session_20260606_125125
2392258.0,-0.227539,1.938477,0.63623,0.664557,0.23502,-0.351198,0.333984,-1.940918,0.462891,-0.096459,0.620858,0.090597,chewing,3.960000,session_20260606_125125
2392268.0,-0.236816,1.931152,0.618652,0.643773,0.089798,-0.223029,0.395508,-1.924316,0.51416,-0.095926,0.407688,0.06928,chewing,3.970000,session_20260606_125125
2392278.0,-0.210449,1.94043,0.64209,0.575292,0.031709,-0.189188,0.379883,-1.912598,0.522461,-0.070879,0.368251,0.118043,chewing,3.980000,session_20260606_125125
2392288.0,-0.197754,1.950195,0.658203,0.490025,0.044233,-0.140426,0.343262,-1.929199,0.531738,-0.038104,0.347201,0.194518,chewing,3.990000,session_20260606_125125
2392298.0,-0.172363,1.975098,0.660156,0.417014,0.086067,-0.092462,0.22998,-2.321289,0.429687,0.147087,1.966227,-0.503081,chewing,4.000000,session_20260606_125125
2392308.0,-0.157715,1.962402,0.637207,0.316824,0.113513,-0.05276,0.29541,-1.89209,0.550781,-0.080472,0.364254,0.246744,chewing,4.010000,session_20260606_125125
2392318.0,-0.168945,1.98291,0.616699,0.235286,0.100989,-0.020251,0.350586,-1.935059,0.537598,0.013057,0.301369,0.167072,chewing,4.020000,session_20260606_125125
2392328.0,-0.173828,1.978516,0.617676,0.149485,0.082337,-0.022116,0.296875,-1.904785,0.530273,0.018919,0.545182,0.058089,chewing,4.030000,session_20260606_125125
2392338.0,-0.182617,1.98291,0.595215,0.156147,0.028511,-0.054358,0.330078,-1.887207,0.539062,0.061819,0.372515,-0.039969,chewing,4.040000,session_20260606_125125
2392348.0,-0.161621,1.981934,0.61084,0.162009,-0.029044,-0.088998,0.257324,-1.856934,0.540039,0.077807,0.550245,-0.042634,chewing,4.050000,session_20260606_125125
2392358.0,-0.172852,1.972168,0.603027,0.148953,-0.056224,-0.05649,0.334961,-1.902832,0.54248,0.015455,0.278453,0.055158,chewing,4.060000,session_20260606_125125
2392368.0,-0.191895,1.972168,0.595703,0.202778,-0.060487,-0.001332,0.310059,-1.919434,0.550293,-0.069547,0.111381,0.104986,chewing,4.070000,session_20260606_125125
2392378.0,-0.188477,1.963379,0.640137,0.173201,-0.03091,0.013856,0.299805,-1.940918,0.52832,-0.087666,0.097259,0.207308,chewing,4.080000,session_20260606_125125
2392388.0,-0.203125,1.961914,0.608398,0.179329,-0.071145,0.019452,0.381836,-1.983887,0.524414,-0.191054,-0.005329,0.167871,chewing,4.090000,session_20260606_125125
2392398.0,-0.15625,1.991211,0.609375,0.190254,-0.110582,-0.02185,0.349121,-1.921875,0.547363,-0.201179,0.019452,0.16121,chewing,4.100000,session_20260606_125125
2392408.0,-0.160645,1.98584,0.605469,0.201712,-0.177997,-0.06102,0.317871,-1.910645,0.547852,-0.159611,0.112181,0.063951,chewing,4.110000,session_20260606_125125
2392418.0,-0.173828,1.98584,0.594238,0.257136,-0.220364,-0.072744,0.319824,-1.892578,0.532227,-0.131632,0.195317,-0.020518,chewing,4.120000,session_20260606_125125
2392428.0,-0.178711,1.968262,0.584961,0.298704,-0.245678,-0.078074,0.299805,-1.908203,0.551758,-0.115645,0.185724,-0.098325,chewing,4.130000,session_20260606_125125
2392438.0,-0.187988,1.979004,0.588379,0.349865,-0.255005,-0.083669,0.297363,-1.92334,0.54834,-0.110848,0.140959,-0.172668,chewing,4.140000,session_20260606_125125
2392448.0,-0.187988,1.994629,0.578613,0.410619,-0.252073,-0.079672,0.311523,-1.916016,0.535156,0.00453,0.062352,-0.085801,chewing,4.150000,session_20260606_125125
2392458.0,-0.154785,1.973145,0.612793,0.370383,-0.246478,-0.05196,0.34082,-1.952148,0.521973,0.061553,0.046897,-0.000799,chewing,4.160000,session_20260606_125125
2392468.0,-0.166992,1.981934,0.584961,0.268594,-0.166806,-0.007461,0.380371,-1.930176,0.534668,0.036772,0.053825,0.001865,chewing,4.170000,session_20260606_125125
2392478.0,-0.169922,1.972656,0.596191,0.205443,-0.123106,-0.002398,0.351563,-1.929688,0.516602,0.031709,0.112714,-0.051694,chewing,4.180000,session_20260606_125125
2392488.0,-0.187988,1.978027,0.592773,0.194518,-0.132698,-0.037571,0.382324,-1.953125,0.541016,0.023982,0.131632,-0.054625,chewing,4.190000,session_20260606_125125
2392498.0,-0.181641,1.988281,0.583008,0.204377,-0.151617,-0.10019,0.361328,-1.916504,0.518066,0.119375,0.143357,-0.107651,chewing,4.200000,session_20260606_125125
2392508.0,-0.167969,1.983398,0.583496,0.257403,-0.216634,-0.165473,0.350586,-1.933594,0.530273,0.128968,0.116444,-0.039436,chewing,4.210000,session_20260606_125125
2392518.0,-0.156738,1.992676,0.592773,0.302701,-0.250475,-0.145755,0.35498,-1.947754,0.529297,0.122839,0.084202,0.007727,chewing,4.220000,session_20260606_125125
2392528.0,-0.155762,1.99707,0.577637,0.301636,-0.265663,-0.109783,0.388672,-1.94043,0.526367,0.159345,0.099657,-0.064217,chewing,4.230000,session_20260606_125125
2392538.0,-0.122559,2.000488,0.599609,0.292309,-0.244879,-0.097792,0.393555,-1.908691,0.552734,0.295773,0.180395,-0.074077,chewing,4.240000,session_20260606_125125
2392548.0,-0.128906,1.997559,0.593262,0.170802,-0.147354,-0.067681,0.310059,-1.900879,0.572754,0.387436,0.254205,0.012524,chewing,4.250000,session_20260606_125125
2392558.0,-0.171387,1.963379,0.567383,0.089798,-0.052493,0.019185,0.28125,-1.953613,0.541992,0.386904,0.209173,0.049562,chewing,4.260000,session_20260606_125125
2392568.0,-0.215332,1.998047,0.547852,-0.045032,-0.090331,0.03917,0.293457,-1.862305,0.533203,0.550245,0.251008,0.221164,chewing,4.270000,session_20260606_125125
2392578.0,-0.066895,2.003418,0.589355,0.055691,-0.22676,-0.040502,0.352539,-1.935547,0.505859,0.466309,0.163874,0.167605,chewing,4.280000,session_20260606_125125
2392588.0,-0.1875,1.990723,0.604004,0.033041,-0.169737,-0.066616,0.287598,-1.936523,0.554687,0.43087,0.166539,0.168138,chewing,4.290000,session_20260606_125125
2392598.0,-0.137207,1.984863,0.563477,-0.050628,-0.127902,-0.006129,0.379883,-1.900391,0.552246,0.490824,0.210505,0.043433,chewing,4.300000,session_20260606_125125
2392608.0,-0.185059,1.985352,0.62207,-0.123905,-0.122573,-0.008793,0.362305,-1.928223,0.580566,0.346934,0.155348,-0.020251,chewing,4.310000,session_20260606_125125
2392618.0,-0.160156,1.996094,0.597168,-0.289645,-0.097259,-0.005596,0.335449,-1.913086,0.584961,0.373847,0.088466,0.059155,chewing,4.320000,session_20260606_125125
2392628.0,-0.197754,1.965332,0.577148,-0.165473,-0.112714,0.016787,0.313477,-1.950195,0.574707,0.345868,0.08287,0.106052,chewing,4.330000,session_20260606_125125
2392638.0,-0.472168,1.897461,0.530273,0.629917,-0.456983,-0.09193,0.654297,-1.896973,0.693848,0.058089,0.139893,-0.605136,chewing,4.340000,session_20260606_125125
2392648.0,-0.107422,1.976563,0.546875,-0.550511,-0.241149,0.022649,0.400879,-1.898926,0.62207,0.136429,0.07008,-0.045565,chewing,4.350000,session_20260606_125125
2392658.0,-0.190918,2.091309,0.598145,-0.409286,-0.11751,0.020784,0.378906,-1.889648,0.57373,0.133498,0.175865,-0.166273,chewing,4.360000,session_20260606_125125
2392668.0,-0.147949,1.95166,0.577148,-0.327482,0.002931,0.116977,0.307617,-1.91748,0.595215,0.191587,0.22223,-0.210239,chewing,4.370000,session_20260606_125125
2392678.0,-0.251953,1.966309,0.482422,-0.314959,0.007727,0.076741,0.428223,-1.872559,0.59082,0.192652,0.212637,-0.261133,chewing,4.380000,session_20260606_125125
2392688.0,-0.210449,1.958984,0.578125,-0.297106,-0.058622,0.04743,0.383301,-1.867676,0.58252,0.325884,0.250208,-0.135896,chewing,4.390000,session_20260606_125125
2392698.0,-0.192871,1.962891,0.669922,-0.189455,-0.251807,-0.025047,0.244141,-1.964355,0.586914,-0.009326,0.105519,-0.157213,chewing,4.400000,session_20260606_125125
2392708.0,0.05957,2.027832,0.758301,-0.464178,-0.266995,0.050095,0.434082,-1.903809,0.70752,-0.004796,0.044233,-0.146021,chewing,4.410000,session_20260606_125125
2392718.0,-0.146484,1.984375,0.67627,-0.442861,-0.289911,-0.028778,0.563477,-1.829102,0.57666,0.011991,0.100989,-0.201179,chewing,4.420000,session_20260606_125125
2392728.0,-0.135254,1.994629,0.635254,-0.289378,-0.139893,-0.010392,0.353027,-1.935059,0.585937,0.188922,0.173734,-0.122306,chewing,4.430000,session_20260606_125125
2392738.0,-0.161133,1.981445,0.617676,-0.251274,-0.100723,0.055158,0.326172,-1.92627,0.575684,0.23875,0.237685,-0.197182,chewing,4.440000,session_20260606_125125
2392748.0,-0.164551,1.969727,0.646484,-0.318423,-0.159078,0.016254,0.294434,-1.911133,0.574219,0.223296,0.154815,-0.119908,chewing,4.450000,session_20260606_125125
2392758.0,-0.135254,1.98877,0.633789,-0.343737,-0.22223,0.006928,0.317871,-1.907715,0.588867,0.270193,0.121773,-0.056757,chewing,4.460000,session_20260606_125125
2392768.0,-0.149414,1.986816,0.647461,-0.354395,-0.183859,0.012257,0.33252,-1.916992,0.622559,0.212904,0.098325,-0.055158,chewing,4.470000,session_20260606_125125
2392778.0,-0.135742,2.005859,0.650391,-0.264597,-0.139626,0.03464,0.338379,-1.910156,0.604004,0.102855,0.05649,-0.054092,chewing,4.480000,session_20260606_125125
2392788.0,-0.158203,1.96582,0.652344,-0.162276,-0.083669,0.02638,0.339844,-1.911133,0.617676,0.013323,0.036772,-0.046631,chewing,4.490000,session_20260606_125125
2392798.0,-0.174316,1.952637,0.668457,-0.101522,-0.03544,0.03917,0.358398,-1.92041,0.602051,-0.022916,0.051694,-0.026113,chewing,4.500000,session_20260606_125125
