time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,label,elapsed_s,session_id
486010.0,-0.87793,1.790527,0.362305,-0.03091,-0.007461,0.091397,-0.114746,-1.85791,0.878906,0.234221,-0.09566,-0.203577,still,0.810000,session_20260606_121942
486020.0,-0.906738,1.773438,0.35498,0.001599,0.020518,0.06475,-0.110352,-1.847656,0.894043,0.260067,-0.150551,-0.216101,still,0.820000,session_20260606_121942
486030.0,-0.914062,1.765625,0.376953,0.045832,-0.052227,0.062352,-0.121094,-1.816406,0.884766,0.304034,-0.13483,-0.271259,still,0.830000,session_20260606_121942
486040.0,-0.916016,1.807129,0.383301,-0.027979,-0.022916,0.137228,-0.083008,-1.818848,0.914551,0.314959,-0.060487,-0.229691,still,0.840000,session_20260606_121942
486050.0,-0.90332,1.813477,0.377441,-0.044766,-0.007994,0.148153,-0.05957,-1.830078,0.903809,0.3051,-0.003198,-0.216634,still,0.850000,session_20260606_121942
486060.0,-0.900391,1.793945,0.377441,-0.033841,-0.018386,0.139093,-0.060547,-1.834473,0.907715,0.281917,0.074077,-0.212104,still,0.860000,session_20260606_121942
486070.0,-0.880859,1.792969,0.388184,-0.034907,-0.07834,0.149219,-0.057129,-1.825195,0.90918,0.239816,0.122573,-0.112447,still,0.870000,session_20260606_121942
486080.0,-0.880371,1.755859,0.374023,-0.013856,-0.06102,0.133231,-0.02832,-1.839355,0.931641,0.23049,0.222496,-0.095926,still,0.880000,session_20260606_121942
486090.0,-0.911133,1.770996,0.34375,0.085801,-0.05196,0.099391,-0.067871,-1.849609,0.900391,0.178263,0.220364,-0.153216,still,0.890000,session_20260606_121942
486100.0,-0.924805,1.778809,0.361328,0.047963,-0.003997,0.108717,-0.05957,-1.84082,0.929687,0.166006,0.108184,-0.152683,still,0.900000,session_20260606_121942
486110.0,-0.89502,1.806152,0.369141,0.071145,0.044499,0.128168,-0.098633,-1.811523,0.935059,0.167072,0.110848,-0.173734,still,0.910000,session_20260606_121942
486120.0,-0.895508,1.810059,0.375488,0.10392,0.057289,0.150018,-0.11084,-1.80957,0.942871,0.128701,0.140159,-0.065017,still,0.920000,session_20260606_121942
486130.0,-0.900391,1.823242,0.367676,0.13483,0.046364,0.186524,-0.087891,-1.812988,0.921875,0.084202,0.140692,0.033841,still,0.930000,session_20260606_121942
486140.0,-0.899902,1.797852,0.370605,0.141492,0.031709,0.224361,0.020508,-1.92334,0.90918,0.071145,0.154815,-0.102588,still,0.940000,session_20260606_121942
486150.0,-0.861816,1.772949,0.378418,0.155348,0.023182,0.237951,-0.043945,-1.821289,0.919434,-0.018386,0.104986,0.031443,still,0.950000,session_20260606_121942
486160.0,-0.855957,1.772949,0.372559,0.116711,-0.001599,0.189455,-0.056152,-1.825684,0.916992,-0.051694,0.140959,0.019985,still,0.960000,session_20260606_121942
486170.0,-0.86377,1.75293,0.382813,0.000533,-0.03091,0.165473,-0.072266,-1.839355,0.912109,-0.077274,0.09113,0.06555,still,0.970000,session_20260606_121942
486180.0,-0.876953,1.766602,0.383301,-0.072744,0.016254,0.13936,-0.094727,-1.835938,0.922363,-0.113779,0.018652,0.131899,still,0.980000,session_20260606_121942
486190.0,-0.895996,1.78418,0.348633,-0.066349,0.035706,0.052227,-0.102051,-1.839355,0.928223,-0.17027,-0.019452,0.175599,still,0.990000,session_20260606_121942
486200.0,-0.89502,1.769043,0.35791,-0.057289,0.073011,0.054891,-0.10791,-1.832031,0.928223,-0.18226,-0.050628,0.180395,still,1.000000,session_20260606_121942
486210.0,-0.884277,1.781738,0.362305,-0.041302,0.120708,0.130567,-0.101074,-1.821777,0.922363,-0.146288,-0.040769,0.147354,still,1.010000,session_20260606_121942
486220.0,-0.899414,1.775879,0.366211,-0.033308,0.112447,0.181994,-0.094727,-1.828125,0.90918,-0.143623,-0.017853,0.150285,still,1.020000,session_20260606_121942
486230.0,-0.871582,1.779297,0.368652,-0.033308,0.055957,0.207841,-0.112793,-1.827637,0.926758,-0.139626,-0.026913,0.140426,still,1.030000,session_20260606_121942
486240.0,-0.851562,1.780273,0.357422,-0.05276,0.010925,0.175599,-0.092285,-1.843262,0.924805,-0.158012,-0.018652,0.118043,still,1.040000,session_20260606_121942
486250.0,-0.858398,1.807129,0.353516,-0.100456,-0.076475,0.129501,-0.099609,-1.790527,0.930176,-0.119642,0.066616,0.050361,still,1.050000,session_20260606_121942
486260.0,-0.86084,1.810059,0.365723,-0.10019,-0.11751,0.111381,-0.068359,-1.827148,0.933594,-0.10845,0.014922,0.107384,still,1.060000,session_20260606_121942
486270.0,-0.875,1.844727,0.375977,-0.067681,-0.125237,0.089265,-0.065918,-1.824707,0.945801,-0.166539,-0.038637,0.115911,still,1.070000,session_20260606_121942
486280.0,-0.867676,1.847656,0.384277,-0.045299,-0.113247,0.075675,-0.080566,-1.808105,0.915527,-0.146821,0.041568,0.09113,still,1.080000,session_20260606_121942
486290.0,-0.875,1.812012,0.373535,-0.017587,-0.115645,0.089798,-0.083496,-1.838867,0.928711,-0.140426,0.003997,0.057822,still,1.090000,session_20260606_121942
486300.0,-0.883301,1.776367,0.386719,0.015455,-0.071678,0.129234,-0.095703,-1.832031,0.919922,-0.069813,0.000266,0.041302,still,1.100000,session_20260606_121942
486310.0,-0.87793,1.779297,0.377441,-0.010658,-0.062619,0.147354,-0.075684,-1.839355,0.911621,-0.050095,0.005063,0.026646,still,1.110000,session_20260606_121942
486320.0,-0.870117,1.778809,0.38916,-0.02558,-0.049296,0.149485,-0.083008,-1.834961,0.928711,-0.039969,-0.023449,0.063152,still,1.120000,session_20260606_121942
486330.0,-0.849121,1.790527,0.384766,-0.046897,-0.007994,0.13483,-0.068359,-1.847656,0.919434,-0.021317,-0.005063,0.095926,still,1.130000,session_20260606_121942
486340.0,-0.854492,1.775879,0.365234,-0.06102,0.017853,0.107917,-0.123047,-1.804688,0.916504,-0.064484,0.03091,0.058355,still,1.140000,session_20260606_121942
486350.0,-0.862305,1.791016,0.39209,-0.053026,0.033574,0.096992,-0.109863,-1.809082,0.90332,-0.085801,-0.020251,0.117243,still,1.150000,session_20260606_121942
486360.0,-0.87207,1.815918,0.391113,0.003997,0.033841,0.118576,-0.106445,-1.812012,0.910156,-0.102855,-0.006928,0.100723,still,1.160000,session_20260606_121942
486370.0,-0.85498,1.803711,0.384277,0.005063,0.036239,0.136429,-0.098633,-1.813477,0.913086,-0.069014,0.044766,0.042101,still,1.170000,session_20260606_121942
486380.0,-0.854492,1.80957,0.37793,0.006662,0.03544,0.143357,-0.119629,-1.81543,0.908203,-0.029044,0.070613,-0.025047,still,1.180000,session_20260606_121942
486390.0,-0.838867,1.805664,0.388672,0.026646,0.025847,0.118309,-0.12793,-1.823242,0.916016,0.022116,0.075675,-0.086334,still,1.190000,session_20260606_121942
486400.0,-0.850098,1.796387,0.393066,0.031709,0.029311,0.089798,-0.105469,-1.817383,0.915039,0.058888,0.069547,-0.110049,still,1.200000,session_20260606_121942
486410.0,-0.854004,1.806641,0.380859,0.02638,0.031709,0.083136,-0.086914,-1.84082,0.914551,0.063951,0.060487,-0.110049,still,1.210000,session_20260606_121942
486420.0,-0.851074,1.809082,0.389648,0.018652,0.029577,0.0866,-0.092285,-1.835449,0.925293,0.06555,0.038104,-0.094061,still,1.220000,session_20260606_121942
486430.0,-0.835449,1.816895,0.383301,0.015988,0.020518,0.115645,-0.101074,-1.821289,0.918457,0.054625,-0.003997,-0.034907,still,1.230000,session_20260606_121942
486440.0,-0.848633,1.834473,0.384277,0.027979,0.003198,0.132698,-0.097168,-1.81543,0.913574,0.043433,0.001332,-0.023449,still,1.240000,session_20260606_121942
486450.0,-0.843262,1.821777,0.373535,0.063685,-0.012524,0.115378,-0.100098,-1.824219,0.930176,0.028511,0.006129,-0.032508,still,1.250000,session_20260606_121942
486460.0,-0.831543,1.8125,0.375977,0.080472,0.0,0.081804,-0.10791,-1.828613,0.930664,0.023982,-0.030377,0.007461,still,1.260000,session_20260606_121942
486470.0,-0.830566,1.797363,0.380371,0.073277,0.031975,0.051694,-0.097656,-1.829102,0.926758,0.030377,-0.047963,0.000533,still,1.270000,session_20260606_121942
486480.0,-0.825195,1.78418,0.393555,0.073011,0.081005,0.024248,-0.097168,-1.819824,0.930664,0.050894,-0.042634,-0.02185,still,1.280000,session_20260606_121942
486490.0,-0.849121,1.798828,0.388672,0.112181,0.158812,0.010392,-0.080078,-1.836426,0.92041,0.058622,-0.038104,-0.049562,still,1.290000,session_20260606_121942
486500.0,-0.864258,1.794434,0.40332,0.131632,0.217433,0.010392,-0.072754,-1.830078,0.916504,0.059688,-0.015721,-0.035173,still,1.300000,session_20260606_121942
486510.0,-0.857422,1.809082,0.393555,0.191054,0.280319,0.038371,-0.060547,-1.839355,0.92627,0.093795,0.006395,-0.067948,still,1.310000,session_20260606_121942
486520.0,-0.832031,1.799316,0.383789,0.274456,0.353596,0.02558,-0.085937,-1.836914,0.931641,0.075675,-0.050628,-0.001332,still,1.320000,session_20260606_121942
486530.0,-0.833008,1.783203,0.359863,0.33521,0.408221,0.037038,-0.084473,-1.818848,0.937012,0.029311,-0.075409,0.083669,still,1.330000,session_20260606_121942
486540.0,-0.847168,1.797363,0.347656,0.442861,0.503081,0.000266,-0.091309,-1.804688,0.936035,0.000266,0.001332,0.034907,still,1.340000,session_20260606_121942
486550.0,-0.837891,1.79834,0.345703,0.554508,0.6094,-0.029311,-0.081055,-1.817871,0.927734,0.006662,0.07381,-0.026913,still,1.350000,session_20260606_121942
486560.0,-0.839355,1.824707,0.382324,0.611531,0.737302,0.002132,-0.083984,-1.834961,0.937988,0.014389,0.112447,-0.093262,still,1.360000,session_20260606_121942
486570.0,-0.86377,1.836914,0.325195,0.612064,0.737835,0.114046,-0.080078,-1.824219,0.947754,0.009859,0.110315,-0.113513,still,1.370000,session_20260606_121942
486580.0,-0.839355,1.819824,0.330078,0.701329,0.723446,0.18679,-0.07666,-1.808594,0.938965,-0.030643,0.088199,-0.067681,still,1.380000,session_20260606_121942
486590.0,-0.871094,1.797363,0.335449,0.634181,0.625121,0.255538,-0.071777,-1.839355,0.928711,-0.062086,0.077807,-0.00373,still,1.390000,session_20260606_121942
486600.0,-0.843262,1.78418,0.324219,0.476435,0.492689,0.272325,-0.077148,-1.838379,0.927246,-0.106052,-0.062619,0.113779,still,1.400000,session_20260606_121942
486610.0,-0.796387,1.766602,0.321777,0.356793,0.412484,0.233155,-0.074707,-1.82373,0.922852,-0.097792,-0.122306,0.162809,still,1.410000,session_20260606_121942
486620.0,-0.79248,1.794922,0.317871,0.263531,0.372248,0.212904,-0.078613,-1.821289,0.933105,-0.110582,-0.122839,0.11751,still,1.420000,session_20260606_121942
486630.0,-0.803711,1.813965,0.302246,0.182793,0.373047,0.216101,-0.082031,-1.819824,0.927734,-0.117243,-0.088998,0.047963,still,1.430000,session_20260606_121942
486640.0,-0.803711,1.832031,0.312988,0.079139,0.328548,0.279519,-0.098633,-1.818848,0.926758,-0.133498,-0.090331,0.033308,still,1.440000,session_20260606_121942
486650.0,-0.830566,1.818359,0.287598,0.044499,0.285648,0.277387,-0.097656,-1.824707,0.935059,-0.136162,-0.122573,0.019718,still,1.450000,session_20260606_121942
486660.0,-0.827148,1.805664,0.303711,0.000266,0.243547,0.240349,-0.078613,-1.815918,0.930176,-0.094594,-0.119908,-0.002398,still,1.460000,session_20260606_121942
486670.0,-0.822754,1.793457,0.303223,-0.03091,0.258735,0.214502,-0.056641,-1.811523,0.919922,-0.107651,-0.044233,-0.031975,still,1.470000,session_20260606_121942
486680.0,-0.839355,1.806641,0.29834,-0.075675,0.240083,0.215568,-0.082031,-1.840332,0.92041,-0.063152,-0.005862,-0.093528,still,1.480000,session_20260606_121942
486690.0,-0.833496,1.824707,0.31543,-0.097525,0.215035,0.215835,-0.103027,-1.824707,0.924316,-0.011191,-0.025047,-0.124438,still,1.490000,session_20260606_121942
486700.0,-0.830078,1.833496,0.297852,-0.096193,0.161476,0.251274,-0.110352,-1.793457,0.932129,-0.002132,0.032242,-0.10472,still,1.500000,session_20260606_121942
486710.0,-0.827637,1.822754,0.306641,-0.078074,0.114579,0.285914,-0.105957,-1.814941,0.929687,-0.03091,0.041835,-0.03464,still,1.510000,session_20260606_121942
486720.0,-0.809082,1.838379,0.297852,-0.011458,0.060221,0.311495,-0.111816,-1.831543,0.94043,-0.009859,0.026113,-0.016787,still,1.520000,session_20260606_121942
486730.0,-0.788574,1.835449,0.311523,-0.021051,0.03091,0.266995,-0.110352,-1.830566,0.922852,0.01279,0.000266,0.045299,still,1.530000,session_20260606_121942
486740.0,-0.804199,1.834473,0.319336,-0.051427,0.039436,0.233421,-0.10498,-1.838379,0.92627,0.02638,-0.015455,0.027712,still,1.540000,session_20260606_121942
486750.0,-0.800781,1.80957,0.302734,-0.027179,0.063152,0.174533,-0.102539,-1.830078,0.922852,0.041568,0.009859,0.03011,still,1.550000,session_20260606_121942
486760.0,-0.816406,1.805176,0.30127,0.010925,0.07834,0.154282,-0.094727,-1.83252,0.930176,0.026646,0.061553,0.01732,still,1.560000,session_20260606_121942
486770.0,-0.813477,1.805664,0.295898,0.055691,0.098858,0.136162,-0.080566,-1.85791,0.928711,0.055691,0.148953,-0.142025,still,1.570000,session_20260606_121942
486780.0,-0.818359,1.840332,0.300293,0.119109,0.077807,0.135096,-0.071289,-1.836426,0.922363,0.048496,0.082337,-0.105253,still,1.580000,session_20260606_121942
486790.0,-0.798828,1.803223,0.30127,0.214769,0.046364,0.12657,-0.05127,-1.838379,0.926758,0.075675,0.102322,-0.164141,still,1.590000,session_20260606_121942
