time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,label,elapsed_s,session_id
32767.0,0.750488,1.933594,0.551758,-0.447923,-0.179329,0.573694,0.208008,-1.302734,1.567871,-3.391801,-0.806582,0.298971,still,1.580000,session_20260606_121208
32777.0,0.580566,1.932129,0.510742,-0.575825,0.265397,0.244879,0.258301,-1.328125,1.574219,-2.934285,-0.859874,0.31709,still,1.590000,session_20260606_121208
32787.0,0.641113,1.095215,-0.395996,1.502848,2.37951,1.004297,0.300781,-1.350586,1.585449,-2.312628,-0.965394,0.732239,still,1.600000,session_20260606_121208
32797.0,0.605957,2.052246,0.613281,0.170003,1.321654,-0.174799,0.344727,-1.327148,1.549805,-2.042435,-1.020018,0.963528,still,1.610000,session_20260606_121208
32807.0,0.687988,1.920898,0.561523,-0.57023,1.833528,-0.37438,0.435547,-1.443848,1.584473,-1.672585,-0.886254,0.958732,still,1.620000,session_20260606_121208
32817.0,0.662109,1.959961,0.621094,-0.106585,1.229458,-0.31709,0.355957,-1.412598,1.532227,-1.558805,-0.665357,1.049063,still,1.630000,session_20260606_121208
32827.0,0.601562,1.99707,0.705566,0.248609,1.222263,-0.527329,0.289551,-1.312988,1.539063,-1.568665,-0.483896,1.081305,still,1.640000,session_20260606_121208
32837.0,0.662109,1.722656,0.353027,1.937982,1.344037,-3.921795,0.294922,-1.362305,1.526367,-1.647804,-0.423409,1.163109,still,1.650000,session_20260606_121208
32847.0,1.02832,2.246582,0.52832,4.754223,1.713087,-6.508613,0.171387,-1.393555,1.496582,-1.939314,-0.338674,1.227326,still,1.660000,session_20260606_121208
32857.0,0.099609,1.844238,0.044922,6.405758,8.55611,-4.966061,0.157227,-1.455566,1.480957,-2.25374,-0.431136,1.208141,still,1.670000,session_20260606_121208
32867.0,-1.195801,3.999878,2.519531,2.765881,8.731176,-0.931819,0.254395,-1.473145,1.456055,-2.093596,-0.702395,1.405323,still,1.680000,session_20260606_121208
32877.0,0.410645,2.083008,-0.09375,-1.443427,8.136432,2.272392,-1.737793,-2.533203,2.444336,-2.233755,-6.895782,4.070481,still,1.690000,session_20260606_121208
32887.0,0.627441,1.932129,0.527832,-2.07521,4.294309,-1.321121,0.186523,-1.658203,1.331543,-1.897213,-3.75792,2.086668,still,1.700000,session_20260606_121208
32897.0,0.434082,1.506836,0.279785,-1.141792,2.993173,-1.32272,0.183105,-1.545898,1.293457,-0.797789,-1.331513,1.621957,still,1.710000,session_20260606_121208
32907.0,0.327148,2.203125,0.575684,-1.715485,2.195917,-1.342971,0.253906,-1.543945,1.362793,-0.775939,-1.399727,1.460481,still,1.720000,session_20260606_121208
32917.0,0.228516,1.516602,0.361816,-1.259302,3.698766,-0.5649,0.286133,-1.542969,1.373535,-1.118609,-1.669387,1.402392,still,1.730000,session_20260606_121208
32927.0,0.243652,1.910645,0.701172,-0.946741,1.74453,-0.585152,0.197266,-1.419922,1.362305,-1.423443,-1.425308,1.225727,still,1.740000,session_20260606_121208
32937.0,0.414062,1.807617,0.79248,-0.261933,1.029611,-0.276322,0.236816,-1.530762,1.391602,-1.392266,-0.894248,0.9137,still,1.750000,session_20260606_121208
32947.0,0.318848,1.726074,0.67627,-0.566233,0.854012,0.274989,0.229004,-1.531738,1.389648,-1.832196,-0.576625,1.06585,still,1.760000,session_20260606_121208
32957.0,0.257324,1.991699,0.688965,-0.782067,-0.072744,0.694135,0.262207,-1.619141,1.365723,-1.75279,-0.42181,1.206276,still,1.770000,session_20260606_121208
32967.0,0.397949,2.010254,0.480469,-0.916631,-0.516404,-0.139093,0.228027,-1.667969,1.287598,-1.677115,-0.310429,1.443427,still,1.780000,session_20260606_121208
32977.0,0.475586,1.872559,0.600098,-0.395697,-0.704527,-0.499351,0.248535,-1.646484,1.280273,-1.688573,-0.266995,1.896147,still,1.790000,session_20260606_121208
32987.0,0.474121,1.862305,0.645508,-1.139127,-1.31739,-0.408487,0.238281,-1.653809,1.330078,-1.195884,0.272058,2.212971,still,1.800000,session_20260606_121208
32997.0,0.30127,1.965332,0.657227,-1.459149,-1.094628,-0.76075,0.208984,-1.686523,1.338379,-0.867069,0.410352,2.378977,still,1.810000,session_20260606_121208
33007.0,0.385254,1.870605,0.67334,-1.107951,-0.052227,-1.192953,0.20752,-1.592773,1.315918,-0.913167,0.448989,2.117577,still,1.820000,session_20260606_121208
33017.0,0.278809,1.924805,0.676758,-0.923559,1.255038,-1.313926,0.214844,-1.521973,1.291992,-0.818306,0.329881,2.202845,still,1.830000,session_20260606_121208
33027.0,0.258789,1.943848,0.643066,-1.123406,2.476502,-1.260634,0.305664,-1.603027,1.378418,-0.855078,0.632315,2.319023,still,1.840000,session_20260606_121208
33037.0,0.218262,1.919434,0.585937,-1.687507,3.866104,-1.512175,0.11084,-1.685059,1.251953,-1.082104,0.768211,2.250009,still,1.850000,session_20260606_121208
33047.0,0.385254,1.730469,0.52002,-2.405357,5.016955,-1.098358,0.018555,-1.601074,1.230469,-1.192686,0.688273,2.125838,still,1.860000,session_20260606_121208
33057.0,-0.362305,2.952148,1.263184,-3.568998,5.53256,-0.672551,0.137695,-1.611816,1.310059,-1.303801,0.548646,2.116511,still,1.870000,session_20260606_121208
33067.0,0.343262,1.944824,0.823242,-2.991041,5.49872,-0.643507,0.077148,-1.633789,1.26709,-1.371749,0.643507,2.090931,still,1.880000,session_20260606_121208
33077.0,0.154785,1.962402,0.87793,-2.470374,5.384407,-0.322953,0.067383,-1.624023,1.258789,-1.451954,0.661093,1.913201,still,1.890000,session_20260606_121208
33087.0,0.384766,1.818359,0.741211,-2.643574,4.442729,-0.298704,0.026367,-1.614258,1.24707,-1.502049,0.682677,1.770377,still,1.900000,session_20260606_121208
33097.0,0.285156,1.883301,0.845215,-2.635847,3.151185,-0.012257,0.042969,-1.62207,1.23291,-1.70909,0.641642,1.734138,still,1.910000,session_20260606_121208
33107.0,0.250977,1.939453,0.843262,-3.071779,2.293442,0.105253,-0.030273,-1.729492,1.157227,-1.631283,0.745828,1.635014,still,1.920000,session_20260606_121208
33117.0,0.286621,1.883301,0.834961,-3.59298,1.230524,0.132698,-0.036621,-1.731445,1.124512,-1.399461,0.633914,1.42211,still,1.930000,session_20260606_121208
33127.0,0.074707,1.963379,0.977539,-3.777106,1.138861,1.019219,-0.008789,-1.699707,1.186523,-1.350965,0.496686,1.336842,still,1.940000,session_20260606_121208
33137.0,0.17627,1.845703,0.995605,-3.356095,1.067449,1.212937,-0.001465,-1.698242,1.187012,-1.35736,0.411951,1.310196,still,1.950000,session_20260606_121208
33147.0,0.207031,1.838379,0.96875,-3.3489,1.202545,1.427173,-0.129883,-1.681152,1.10498,-1.329648,0.339473,1.097559,still,1.960000,session_20260606_121208
33157.0,0.314453,1.950684,1.080566,-3.499452,1.873231,0.872132,-0.119629,-1.671387,1.127441,-1.337375,0.313626,1.013357,still,1.970000,session_20260606_121208
33167.0,0.20752,1.810059,0.95166,-3.971357,1.774374,-0.54838,-0.095703,-1.699219,1.111816,-1.304067,0.386371,0.879326,still,1.980000,session_20260606_121208
33177.0,0.276367,1.750977,1.252441,-3.36249,2.173534,-0.746361,-0.150879,-1.71875,1.072266,-1.345902,0.402891,0.640043,still,1.990000,session_20260606_121208
33187.0,0.054687,1.830566,1.353027,-3.312395,2.360591,-2.2191,-0.183105,-1.746582,1.038574,-1.503115,0.440462,0.471639,still,2.000000,session_20260606_121208
33197.0,0.147461,1.563477,1.302734,-2.082404,2.491691,-2.355528,-0.171875,-1.767578,1.043945,-1.437032,0.411951,0.308564,still,2.010000,session_20260606_121208
33207.0,0.080078,1.543945,1.274902,-0.773008,2.359259,-2.311296,-0.117676,-1.763672,1.077148,-1.403724,0.46924,0.156946,still,2.020000,session_20260606_121208
33217.0,0.069336,1.551758,1.228516,0.413816,2.661694,-1.990741,-0.092773,-1.802734,1.09082,-1.22706,0.57396,0.102855,still,2.030000,session_20260606_121208
33227.0,0.077637,1.341797,1.195313,2.745629,3.078974,-1.488193,-0.164551,-1.766113,1.027832,-1.164708,0.6086,0.10019,still,2.040000,session_20260606_121208
33237.0,-0.086426,1.405273,1.22998,6.032711,2.268661,-0.469773,-0.081543,-1.770996,1.056152,-1.264631,0.567299,0.289911,still,2.050000,session_20260606_121208
33247.0,-0.0625,1.57959,1.259766,6.366055,2.181262,0.123639,-0.15625,-1.763184,1.022949,-1.115412,0.510009,0.432735,still,2.060000,session_20260606_121208
33257.0,-0.19043,1.702637,1.191406,5.660462,1.6097,0.110315,-0.182129,-1.792969,0.977539,-1.090364,0.411152,0.555841,still,2.070000,session_20260606_121208
33267.0,-0.095703,1.983887,1.007324,4.964462,1.183093,0.363721,-0.1875,-1.807617,0.949219,-1.027746,0.225161,0.509476,still,2.080000,session_20260606_121208
33277.0,-0.064941,1.992676,1.10791,4.556242,0.884655,0.715718,-0.141113,-1.791504,0.987793,-0.802585,0.048496,0.390634,still,2.090000,session_20260606_121208
33287.0,0.046387,2.17334,1.095215,4.394766,0.823636,0.558505,-0.152832,-1.816406,0.964844,-0.680812,-0.004796,0.276055,still,2.100000,session_20260606_121208
33297.0,0.07373,2.265137,1.109375,4.40729,0.884389,0.262998,-0.116699,-1.813965,0.965332,-0.740233,0.067681,0.201979,still,2.110000,session_20260606_121208
33307.0,0.218262,2.336914,1.037109,4.090466,0.423142,-0.257936,-0.09668,-1.8125,1.010742,-0.672285,0.058888,0.192919,still,2.120000,session_20260606_121208
33317.0,0.178223,2.338379,1.068359,3.796557,-0.091663,-0.800986,-0.094727,-1.838867,1.022461,-0.476701,0.065283,0.078606,still,2.130000,session_20260606_121208
33327.0,0.188477,2.323242,0.979004,3.230058,-0.948074,-0.764214,-0.182617,-1.803223,0.981445,-0.223029,0.153216,-0.06102,still,2.140000,session_20260606_121208
33337.0,0.020996,2.016113,0.869141,2.972122,-1.021351,-0.762616,-0.255859,-1.744629,0.946777,-0.071145,0.056757,-0.237951,still,2.150000,session_20260606_121208
33347.0,-0.158691,1.764648,0.751953,3.155982,-0.750891,-0.416214,-0.287109,-1.718262,0.920898,-0.099124,-0.031176,-0.332545,still,2.160000,session_20260606_121208
33357.0,-0.293945,1.865234,0.625488,3.075243,-0.523865,-0.314692,-0.262207,-1.780273,0.902344,-0.065283,-0.188922,-0.378377,still,2.170000,session_20260606_121208
33367.0,-0.244629,1.949707,0.650391,2.86687,-0.463112,-0.327482,-0.178223,-1.80127,0.928711,0.028511,-0.333611,-0.476168,still,2.180000,session_20260606_121208
33377.0,-0.138184,1.987793,0.67627,2.980116,-0.533191,-0.243547,-0.102051,-1.820313,0.986816,0.35173,0.00453,-0.6531,still,2.190000,session_20260606_121208
33387.0,-0.095703,2.008789,0.67627,3.269495,-0.458049,-0.014655,-0.06543,-1.837891,0.985352,0.389568,-0.021051,-0.657096,still,2.200000,session_20260606_121208
33397.0,-0.104492,1.788574,0.603027,3.965761,-0.748493,1.215069,-0.040527,-1.849609,1.005859,0.519602,0.036505,-0.658962,still,2.210000,session_20260606_121208
33407.0,-0.196777,1.921387,0.547852,3.321721,-1.524165,1.323253,-0.039551,-1.838867,1.029297,0.427672,-0.06475,-0.469507,still,2.220000,session_20260606_121208
33417.0,-0.164062,1.880859,0.477051,2.696334,-1.936649,1.62622,-0.12793,-1.785645,0.991699,0.454585,-0.016787,-0.468175,still,2.230000,session_20260606_121208
33427.0,-0.148437,1.868652,0.473145,2.230291,-1.724812,1.654466,-0.162109,-1.767578,0.990234,0.499084,0.027446,-0.514006,still,2.240000,session_20260606_121208
33437.0,-0.004395,1.950195,0.471191,2.092796,-1.105553,1.707758,-0.144043,-1.780762,1.000488,0.630184,0.053825,-0.588616,still,2.250000,session_20260606_121208
33447.0,0.111816,2.161621,0.505371,2.269194,-0.543583,1.571596,-0.106934,-1.819824,1.016113,0.844686,0.103654,-0.754622,still,2.260000,session_20260606_121208
33457.0,0.23877,2.233887,0.478027,2.529262,-0.436732,1.344836,-0.069336,-1.846191,1.022949,1.164974,0.202511,-0.879326,still,2.270000,session_20260606_121208
33467.0,0.289551,2.285645,0.418945,2.298239,-0.452986,1.010426,-0.099121,-1.842773,1.002441,1.482597,0.387436,-1.110349,still,2.280000,session_20260606_121208
33477.0,0.230957,2.104004,0.350098,1.702429,-0.228625,0.856943,-0.106934,-1.786133,1.005371,1.693103,0.50921,-1.324585,still,2.290000,session_20260606_121208
33487.0,0.118652,1.941895,0.271484,0.751691,-0.390101,0.70426,-0.112793,-1.754883,0.990723,1.699498,0.61313,-1.469274,still,2.300000,session_20260606_121208
33497.0,0.195312,1.916992,0.332031,0.110315,-0.199047,0.810046,-0.075684,-1.779785,1.030762,1.668588,0.765547,-1.619825,still,2.310000,session_20260606_121208
33507.0,0.115723,1.939453,0.337891,-0.126037,-0.101256,0.772475,-0.021484,-1.791504,1.080566,1.667256,0.783133,-1.769044,still,2.320000,session_20260606_121208
33517.0,0.109375,1.902344,0.358887,-0.12577,-0.076475,0.681078,-0.02002,-1.762207,1.092285,1.703228,0.898778,-1.8703,still,2.330000,session_20260606_121208
33527.0,0.087891,1.931641,0.362305,0.145755,-0.106319,0.4791,-0.000488,-1.762207,1.089844,1.605969,1.012291,-1.874564,still,2.340000,session_20260606_121208
33537.0,0.09668,1.943359,0.382324,0.319488,-0.081271,0.498551,-0.012695,-1.811035,1.078613,1.640876,1.021351,-1.915066,still,2.350000,session_20260606_121208
33547.0,0.08252,1.929199,0.435059,0.28698,0.625387,0.411418,-0.009277,-1.75293,1.108398,1.54042,0.880126,-1.70989,still,2.360000,session_20260606_121208
33557.0,0.130371,1.927246,0.378418,0.227825,0.875329,0.420744,0.041504,-1.750488,1.125488,1.423443,0.696799,-1.486328,still,2.370000,session_20260606_121208
33567.0,0.126953,1.924316,0.370605,0.007194,1.051727,0.474037,0.072266,-1.712891,1.178711,1.231856,0.501216,-1.181495,still,2.380000,session_20260606_121208
33577.0,0.037598,1.962891,0.347656,0.040769,0.992839,0.461779,0.093262,-1.671387,1.231445,1.062386,0.450055,-1.009093,still,2.390000,session_20260606_121208
33587.0,0.142578,2.052246,0.360352,-0.088199,0.934484,0.556907,0.063477,-1.621094,1.21582,0.901176,0.513207,-0.954469,still,2.400000,session_20260606_121208
33597.0,0.11377,2.078613,0.346191,-0.177464,0.7397,0.301103,0.038086,-1.645508,1.217285,0.669087,0.484429,-0.814842,still,2.410000,session_20260606_121208
33607.0,-0.035156,1.71582,0.51123,0.141225,-0.241415,-0.043167,0.015137,-1.67041,1.196289,0.493222,0.41728,-0.654698,still,2.420000,session_20260606_121208
33617.0,0.230469,2.092773,0.295898,-0.174799,-0.099923,0.401293,0.051758,-1.666504,1.233887,0.330147,0.310429,-0.580888,still,2.430000,session_20260606_121208
33627.0,0.160645,1.975098,0.354004,-0.083136,-0.094328,0.067149,0.086914,-1.690918,1.23877,0.36079,0.224628,-0.65683,still,2.440000,session_20260606_121208
33637.0,0.014648,1.830566,0.361328,-0.136695,-0.403691,0.079672,0.064941,-1.692871,1.229004,0.395963,0.182793,-0.794858,still,2.450000,session_20260606_121208
33647.0,0.224121,1.959473,0.336914,-0.231822,-0.763149,-0.085534,0.067383,-1.672852,1.223633,0.385838,0.156147,-0.876129,still,2.460000,session_20260606_121208
33657.0,0.060547,1.766602,0.437988,-0.059954,-1.499118,-0.077274,0.064453,-1.655273,1.231934,0.346934,-0.066349,-0.864671,still,2.470000,session_20260606_121208
33667.0,0.047852,1.888184,0.400391,-0.66056,-2.055225,-0.58222,0.02832,-1.641602,1.238281,0.192119,-0.406888,-0.788196,still,2.480000,session_20260606_121208
33677.0,0.090332,2.229492,0.489258,-1.472472,-3.663859,-0.835626,0.12207,-1.67334,1.250977,0.1303,-0.645639,-0.742364,still,2.490000,session_20260606_121208
33687.0,0.384766,2.064453,-0.146973,-0.822037,-4.587951,0.051694,0.067383,-1.667969,1.212891,0.147354,-0.609133,-0.768744,still,2.500000,session_20260606_121208
33697.0,0.098145,2.077637,0.3125,0.057822,-2.87966,-0.36079,0.050293,-1.69043,1.205566,0.161743,-0.715452,-0.743697,still,2.510000,session_20260606_121208
33707.0,0.100586,1.96875,0.372559,0.170003,-2.960132,-0.44819,0.102539,-1.67334,1.232422,0.168937,-0.741299,-0.64777,still,2.520000,session_20260606_121208
33717.0,0.136719,2.029785,0.398926,0.375446,-3.123207,-0.18226,0.163086,-1.678711,1.24707,0.194251,-0.657363,-0.645639,still,2.530000,session_20260606_121208
33727.0,0.109375,2.033691,0.365723,0.364787,-3.191688,0.10845,0.112793,-1.651855,1.230957,0.202245,-0.638444,-0.697865,still,2.540000,session_20260606_121208
33737.0,0.191895,1.966797,0.361328,0.469507,-3.19302,-0.022383,0.109375,-1.617676,1.201172,0.111115,-0.588083,-0.640043,still,2.550000,session_20260606_121208
33747.0,0.15918,2.006836,0.342285,0.52653,-2.983847,-0.066349,0.124512,-1.646973,1.213379,0.046098,-0.543583,-0.463112,still,2.560000,session_20260606_121208
33757.0,0.175781,2.024414,0.35498,0.508677,-2.696867,-0.149485,0.166504,-1.664063,1.22168,0.000266,-0.550511,-0.392766,still,2.570000,session_20260606_121208
33767.0,0.138184,2.025391,0.333984,0.456184,-2.493822,-0.334943,0.126465,-1.646484,1.206543,0.093262,-0.509743,-0.485495,still,2.580000,session_20260606_121208
33777.0,0.09668,2.018066,0.375488,0.346401,-2.223629,-0.191853,0.121094,-1.677246,1.192871,0.118309,-0.510542,-0.44819,still,2.590000,session_20260606_121208
33787.0,0.100586,1.969727,0.38916,0.282983,-2.09706,-0.078606,0.149414,-1.684082,1.197754,0.225161,-0.545182,-0.577957,still,2.600000,session_20260606_121208
33797.0,0.139648,1.980469,0.374023,0.216101,-2.188723,0.00906,0.144531,-1.671875,1.190918,0.312827,-0.519868,-0.677348,still,2.610000,session_20260606_121208
33807.0,0.155273,2.025391,0.353516,0.188655,-2.259602,-0.006928,0.192383,-1.697266,1.221191,0.355461,-0.586217,-0.701862,still,2.620000,session_20260606_121208
33817.0,0.120117,1.981445,0.347656,0.144956,-1.990475,-0.088466,0.22168,-1.65625,1.224609,0.348,-0.665357,-0.716784,still,2.630000,session_20260606_121208
33827.0,0.084473,1.987793,0.351563,0.112181,-1.618493,-0.100723,0.228516,-1.674805,1.213379,0.32242,-0.75702,-0.764481,still,2.640000,session_20260606_121208
33837.0,0.085937,1.999023,0.358887,0.087933,-1.37921,-0.101522,0.232422,-1.634766,1.208496,0.259002,-0.821237,-0.63498,still,2.650000,session_20260606_121208
33847.0,0.115723,2.01123,0.366211,0.05276,-1.288612,-0.072744,0.204102,-1.654297,1.208496,0.149752,-0.748493,-0.528662,still,2.660000,session_20260606_121208
33857.0,0.120117,2.007813,0.341309,0.007994,-1.20441,-0.015188,0.208496,-1.675293,1.206543,0.16041,-0.678413,-0.579289,still,2.670000,session_20260606_121208
33867.0,0.078125,2.019531,0.347168,-0.041302,-0.945942,0.046098,0.231934,-1.679199,1.226563,0.181461,-0.636312,-0.606735,still,2.680000,session_20260606_121208
33877.0,0.13623,1.978516,0.336426,0.006129,-0.967792,0.061286,0.25293,-1.67041,1.237793,0.162009,-0.590214,-0.571296,still,2.690000,session_20260606_121208
33887.0,0.116211,1.954102,0.351074,0.016254,-1.053859,0.077274,0.256348,-1.648926,1.243164,0.140159,-0.59581,-0.542784,still,2.700000,session_20260606_121208
33897.0,0.110352,1.973633,0.365723,0.006928,-1.215335,0.091397,0.266602,-1.660645,1.248047,0.096193,-0.584352,-0.428738,still,2.710000,session_20260606_121208
33907.0,0.11084,1.991699,0.334961,0.016787,-1.42211,0.049296,0.234375,-1.63623,1.258789,0.051161,-0.564634,-0.372515,still,2.720000,session_20260606_121208
33917.0,0.09668,2.009277,0.352051,0.065017,-1.592113,0.033841,0.223145,-1.63916,1.220703,0.015721,-0.547314,-0.335476,still,2.730000,session_20260606_121208
33927.0,0.15625,2.044922,0.31543,0.09566,-1.702162,0.054891,0.299805,-1.651855,1.259277,-0.049562,-0.527862,-0.306432,still,2.740000,session_20260606_121208
33937.0,0.114746,1.964355,0.336914,0.144423,-1.734138,0.052227,0.299805,-1.671387,1.246094,0.00826,-0.54385,-0.345069,still,2.750000,session_20260606_121208
33947.0,0.095703,1.976563,0.332031,0.066882,-1.75279,0.210239,0.289063,-1.665527,1.249023,0.037838,-0.576625,-0.357326,still,2.760000,session_20260606_121208
33957.0,0.101563,1.959961,0.338379,0.04823,-1.632882,0.197715,0.277344,-1.665039,1.248535,0.033841,-0.547314,-0.330147,still,2.770000,session_20260606_121208
33967.0,0.102051,1.976074,0.334961,0.02185,-1.523632,0.217966,0.244629,-1.625,1.228516,-0.015188,-0.562502,-0.261666,still,2.780000,session_20260606_121208
33977.0,0.110352,1.996582,0.328125,-0.000799,-1.510309,0.245145,0.278809,-1.651367,1.25,-0.073277,-0.572361,-0.148153,still,2.790000,session_20260606_121208
33987.0,0.106934,2.019531,0.336426,-0.064217,-1.519902,0.259268,0.269043,-1.661133,1.22998,0.001865,-0.685874,-0.060487,still,2.800000,session_20260606_121208
33997.0,0.177734,2.012695,0.319336,-0.074077,-1.568132,0.300836,0.141602,-1.677734,1.20166,0.384772,-1.302469,0.677348,still,2.810000,session_20260606_121208
34007.0,0.189453,1.984863,0.303711,-0.060487,-1.919329,0.282184,0.249023,-1.69873,1.192871,0.403691,-1.369351,0.447923,still,2.820000,session_20260606_121208
34017.0,0.150391,1.927246,0.338379,-0.009859,-2.002732,0.225161,0.188965,-1.634766,1.16748,0.302168,-1.515372,0.640309,still,2.830000,session_20260606_121208
34027.0,0.152344,1.931152,0.33252,0.05196,-1.950505,0.083403,0.435059,-1.576172,1.244629,0.114312,-1.702429,0.572894,still,2.840000,session_20260606_121208
34037.0,0.15625,1.97168,0.31543,0.172135,-1.838591,-0.035173,0.506348,-1.70459,1.169434,-0.144156,-1.583853,0.455917,still,2.850000,session_20260606_121208
34047.0,0.12793,1.984375,0.323242,0.197982,-1.752257,-0.070346,0.425781,-1.667969,1.250488,-0.228358,-1.314193,0.221697,still,2.860000,session_20260606_121208
34057.0,0.119141,2.026367,0.31543,0.228092,-1.658995,-0.021317,0.348145,-1.571289,1.255859,-0.256337,-1.338175,0.175599,still,2.870000,session_20260606_121208
34067.0,0.108398,2.006348,0.32666,0.255005,-1.580122,0.056224,0.344727,-1.588379,1.240234,-0.375979,-1.478067,0.226493,still,2.880000,session_20260606_121208
34077.0,0.117188,2.035156,0.317871,0.300037,-1.478067,0.044766,0.274902,-1.553711,1.27832,-0.629917,-1.979017,0.300037,still,2.890000,session_20260606_121208
34087.0,0.12793,2.003906,0.307129,0.265397,-1.479666,0.155881,0.085937,-1.541992,1.245117,-1.040802,-3.880493,0.544116,still,2.900000,session_20260606_121208
34097.0,0.197754,1.918945,0.299805,0.253939,-1.577191,0.002398,0.305664,-1.572754,1.381348,-1.770643,-6.902177,0.814043,still,2.910000,session_20260606_121208
34107.0,0.170898,1.932129,0.288086,0.249942,-1.698965,-0.092462,0.905762,-1.910156,0.888672,-1.365354,-5.070515,0.484695,still,2.920000,session_20260606_121208
34117.0,0.17627,1.961426,0.254883,0.282717,-1.771443,-0.164141,0.513184,-1.657227,1.087402,-1.023749,-2.958266,0.343737,still,2.930000,session_20260606_121208
34127.0,0.124023,1.972168,0.258301,0.307764,-1.625155,-0.301369,0.466797,-1.662598,1.119629,-0.722913,-2.113314,0.247544,still,2.940000,session_20260606_121208
34137.0,0.091309,1.979492,0.289063,0.271259,-1.284083,-0.411951,0.473633,-1.629883,1.123535,-0.617926,-1.803152,0.177198,still,2.950000,session_20260606_121208
34147.0,0.06543,1.979492,0.287109,0.210505,-0.88279,-0.486028,0.443359,-1.673828,1.105469,-0.569164,-1.333645,0.252873,still,2.960000,session_20260606_121208
34157.0,0.037598,1.973145,0.298828,0.20038,-0.566233,-0.504147,0.434082,-1.687988,1.11377,-0.446858,-0.793525,0.300303,still,2.970000,session_20260606_121208
34167.0,0.024414,1.998047,0.282227,0.148953,-0.215568,-0.524398,0.427734,-1.662109,1.119629,-0.401293,-0.458049,0.320021,still,2.980000,session_20260606_121208
34177.0,0.056152,2.016113,0.239746,0.185458,0.088199,-0.598475,0.467773,-1.664551,1.134766,-0.409286,-0.242481,0.452453,still,2.990000,session_20260606_121208
34187.0,0.039551,2.03418,0.242676,0.261666,0.316291,-0.665357,0.485352,-1.682129,1.139648,-0.375979,-0.137228,0.472971,still,3.000000,session_20260606_121208
34197.0,0.050781,2.053711,0.231934,0.255804,0.489225,-0.652567,0.470703,-1.677246,1.148926,-0.32162,-0.058888,0.45725,still,3.010000,session_20260606_121208
34207.0,0.09082,2.030273,0.214844,0.119642,0.194784,-0.483896,0.450684,-1.664551,1.135254,-0.2614,-0.133231,0.378643,still,3.020000,session_20260606_121208
34217.0,0.036621,2.005859,0.234375,-0.034907,-0.057822,-0.382907,0.483398,-1.650391,1.125,-0.230757,-0.170802,0.354928,still,3.030000,session_20260606_121208
34227.0,0.04834,2.007813,0.252441,-0.045832,-0.015721,-0.423675,0.483398,-1.664551,1.103027,-0.25234,-0.266729,0.390368,still,3.040000,session_20260606_121208
34237.0,0.031738,1.959961,0.274414,-0.010925,0.083669,-0.587816,0.445312,-1.690918,1.09668,-0.258469,-0.354662,0.370116,still,3.050000,session_20260606_121208
34247.0,0.015625,1.953613,0.272949,0.088466,0.212371,-0.711988,0.430176,-1.70166,1.080078,-0.263265,-0.375179,0.366919,still,3.060000,session_20260606_121208
34257.0,0.040039,1.962402,0.290039,0.15668,0.27872,-0.76528,0.433594,-1.690918,1.077637,-0.259534,-0.351464,0.383706,still,3.070000,session_20260606_121208
34267.0,0.034668,1.995605,0.285645,0.158279,0.322153,-0.69147,0.437012,-1.712402,1.081543,-0.275256,-0.344536,0.412217,still,3.080000,session_20260606_121208
34277.0,0.040039,2.032227,0.277344,0.206508,0.306432,-0.646172,0.433594,-1.719727,1.05957,-0.24408,-0.290711,0.459115,still,3.090000,session_20260606_121208
34287.0,0.048828,2.048828,0.280273,0.2606,0.347201,-0.605669,0.429199,-1.713867,1.065918,-0.203044,-0.225694,0.483629,still,3.100000,session_20260606_121208
34297.0,0.07373,2.02832,0.272461,0.175865,0.071145,-0.37891,0.415527,-1.698242,1.057129,-0.148153,-0.114845,0.494554,still,3.110000,session_20260606_121208
34307.0,0.080566,2.026855,0.265625,0.042634,-0.212904,-0.375712,0.404297,-1.709961,1.064453,-0.107651,-0.079672,0.463378,still,3.120000,session_20260606_121208
34317.0,0.066895,2.05127,0.270996,-0.005329,-0.083403,-0.35706,0.423828,-1.72168,1.074219,-0.124971,-0.083403,0.423675,still,3.130000,session_20260606_121208
34327.0,0.05127,1.970703,0.310547,-0.029044,-0.0429,-0.404224,0.412109,-1.730469,1.034668,-0.103387,-0.110848,0.370649,still,3.140000,session_20260606_121208
34337.0,0.028809,1.955566,0.312012,-0.050361,0.129234,-0.416481,0.414062,-1.745605,1.027344,-0.097792,-0.140692,0.37438,still,3.150000,session_20260606_121208
34347.0,-0.005859,1.984375,0.316895,-0.052227,0.297905,-0.44366,0.397949,-1.742188,1.021973,-0.10925,-0.164407,0.366919,still,3.160000,session_20260606_121208
34357.0,-0.005371,2.000488,0.302734,-0.015721,0.503081,-0.474037,0.415039,-1.733887,1.023926,-0.129767,-0.198248,0.377844,still,3.170000,session_20260606_121208
34367.0,-0.03125,2.024414,0.306641,0.022649,0.728775,-0.589415,0.453613,-1.726074,1.037109,-0.184126,-0.268861,0.191054,still,3.180000,session_20260606_121208
34377.0,-0.033691,2.021973,0.299805,0.064484,0.876662,-0.684809,0.468262,-1.73291,1.047852,-0.207841,-0.20864,0.390101,still,3.190000,session_20260606_121208
